,form,station no,mir,БСП ЗА БЪЛГАРИЯ,БСП ЗА БЪЛГАРИЯ result,БСП ЗА БЪЛГАРИЯ result paper,БСП ЗА БЪЛГАРИЯ result machine,ГЕРБ-СДС,ГЕРБ-СДС result,ГЕРБ-СДС result paper,ГЕРБ-СДС result machine,ВЪЗРАЖДАНЕ,ВЪЗРАЖДАНЕ result,ВЪЗРАЖДАНЕ result paper,ВЪЗРАЖДАНЕ result machine,ПП ИМА ТАКЪВ НАРОД,ПП ИМА ТАКЪВ НАРОД result,ПП ИМА ТАКЪВ НАРОД result paper,ПП ИМА ТАКЪВ НАРОД result machine,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result paper,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result machine,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result paper","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result machine",Българско Национално Обединение,Българско Национално Обединение result,Българско Национално Обединение result paper,Българско Национално Обединение result machine,ЗАЕДНО,ЗАЕДНО result,ЗАЕДНО result paper,ЗАЕДНО result machine,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result paper,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result machine,НДСВ,НДСВ result,НДСВ result paper,НДСВ result machine,КОД /Консервативно Обединение на Десницата/,КОД /Консервативно Обединение на Десницата/ result,КОД /Консервативно Обединение на Десницата/ result paper,КОД /Консервативно Обединение на Десницата/ result machine,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result paper,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result machine,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result paper,Движение за права и свободи – ДПС result machine,ЛЕВИЦАТА!,ЛЕВИЦАТА! result,ЛЕВИЦАТА! result paper,ЛЕВИЦАТА! result machine,ПП БЪЛГАРСКИ ВЪЗХОД,ПП БЪЛГАРСКИ ВЪЗХОД result,ПП БЪЛГАРСКИ ВЪЗХОД result paper,ПП БЪЛГАРСКИ ВЪЗХОД result machine,МИР,МИР result,МИР result paper,МИР result machine,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result paper,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result machine,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result paper,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result machine,ПП Глас Народен,ПП Глас Народен result,ПП Глас Народен result paper,ПП Глас Народен result machine,Социалистическа партия Български път,Социалистическа партия Български път result,Социалистическа партия Български път result paper,Социалистическа партия Български път result machine,ВЪН от ЕС и НАТО,ВЪН от ЕС и НАТО result,ВЪН от ЕС и НАТО result paper,ВЪН от ЕС и НАТО result machine,независим,независим result,независим result paper,независим result machine
9665,26,254618011,25,1,23,11,12,2,84,41,43,3,46,8,38,4,13,1,12,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,3,2,1,11,3,1,2,12,91,3,88,13,2,1,1,14,8,1,7,15,10,2,8,16,2,0,2,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9666,26,254618012,25,1,43,12,31,2,62,20,42,3,62,11,51,4,9,0,9,5,0,0,0,6,1,0,1,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,2,1,1,12,80,4,76,13,3,1,2,14,18,1,17,15,10,0,10,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9667,26,254618013,25,1,26,19,7,2,53,25,28,3,49,3,46,4,11,1,10,5,1,1,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,0,1,11,1,0,1,12,99,8,91,13,2,0,2,14,20,1,19,15,12,2,10,16,1,0,1,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
9668,26,254618014,25,1,30,10,20,2,42,15,27,3,54,11,43,4,13,4,9,5,2,0,2,6,2,0,2,7,0,0,0,8,1,0,1,9,0,0,0,10,2,0,2,11,0,0,0,12,75,3,72,13,0,0,0,14,17,2,15,15,8,1,7,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,5,2,3,22,,,
9669,26,254618015,25,1,17,6,11,2,68,26,42,3,33,7,26,4,11,0,11,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,2,0,2,11,4,0,4,12,82,4,78,13,1,0,1,14,5,2,3,15,7,0,7,16,1,0,1,17,0,0,0,18,0,0,0,19,2,0,2,20,0,0,0,21,1,1,0,22,,,
9670,26,254618016,25,1,29,10,19,2,88,48,40,3,50,12,38,4,12,1,11,5,0,0,0,6,0,0,0,7,0,0,0,8,3,0,3,9,0,0,0,10,0,0,0,11,1,0,1,12,121,14,107,13,2,0,2,14,8,2,6,15,18,1,17,16,2,0,2,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9671,26,254618017,25,1,19,11,8,2,68,31,37,3,40,10,30,4,14,3,11,5,0,0,0,6,0,0,0,7,1,0,1,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,95,14,81,13,3,1,2,14,5,2,3,15,5,2,3,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9672,26,254618018,25,1,27,5,22,2,82,38,44,3,52,9,43,4,16,1,15,5,0,0,0,6,2,1,1,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,108,6,102,13,1,0,1,14,9,1,8,15,4,1,3,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,2,0,2,22,,,
9673,26,254618019,25,1,9,2,7,2,82,41,41,3,49,8,41,4,14,0,14,5,1,0,1,6,5,3,2,7,1,0,1,8,3,1,2,9,0,0,0,10,4,0,4,11,0,0,0,12,95,9,86,13,3,1,2,14,4,1,3,15,22,3,19,16,1,0,1,17,0,0,0,18,0,0,0,19,4,0,4,20,0,0,0,21,0,0,0,22,,,
9674,26,254618020,25,1,13,4,9,2,95,35,60,3,43,4,39,4,20,2,18,5,1,1,0,6,2,1,1,7,1,0,1,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,113,7,106,13,0,0,0,14,6,1,5,15,20,0,20,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
9675,26,254618021,25,1,13,3,10,2,73,26,47,3,44,2,42,4,17,0,17,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,97,5,92,13,1,1,0,14,10,1,9,15,3,0,3,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9676,26,254618022,25,1,32,10,22,2,99,46,53,3,65,14,51,4,14,1,13,5,1,0,1,6,1,1,0,7,0,0,0,8,3,0,3,9,0,0,0,10,2,0,2,11,0,0,0,12,128,13,115,13,3,2,1,14,14,0,14,15,10,3,7,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9677,26,254618023,25,1,18,9,9,2,70,41,29,3,48,7,41,4,13,1,12,5,0,0,0,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,2,1,1,12,87,12,75,13,1,0,1,14,3,0,3,15,5,0,5,16,2,0,2,17,0,0,0,18,2,2,0,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9678,26,254618024,25,1,30,8,22,2,93,40,53,3,56,13,43,4,16,1,15,5,0,0,0,6,1,0,1,7,1,0,1,8,1,0,1,9,0,0,0,10,2,1,1,11,0,0,0,12,122,5,117,13,2,1,1,14,7,0,7,15,12,1,11,16,1,0,1,17,1,0,1,18,1,0,1,19,0,0,0,20,1,1,0,21,2,0,2,22,,,
9679,26,254618025,25,1,10,2,8,2,68,27,41,3,34,3,31,4,9,0,9,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,84,3,81,13,2,0,2,14,7,3,4,15,8,0,8,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,1,0,1,21,1,0,1,22,,,
9680,26,254618026,25,1,20,7,13,2,83,38,45,3,58,18,40,4,14,2,12,5,0,0,0,6,3,2,1,7,0,0,0,8,1,0,1,9,0,0,0,10,2,0,2,11,0,0,0,12,72,3,69,13,1,1,0,14,6,3,3,15,3,0,3,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
9681,26,254618027,25,1,11,1,10,2,50,11,39,3,39,4,35,4,16,0,16,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,2,0,2,12,78,3,75,13,0,0,0,14,7,1,6,15,4,1,3,16,1,0,1,17,0,0,0,18,0,0,0,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
9682,26,254618028,25,1,26,7,19,2,93,45,48,3,40,8,32,4,10,2,8,5,0,0,0,6,1,0,1,7,1,0,1,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,91,7,84,13,0,0,0,14,13,1,12,15,8,5,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9683,26,254618029,25,1,20,3,17,2,65,28,37,3,43,10,33,4,16,2,14,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,116,7,109,13,0,0,0,14,8,2,6,15,13,0,13,16,1,0,1,17,2,0,2,18,0,0,0,19,1,1,0,20,0,0,0,21,1,1,0,22,,,
9684,26,254618030,25,1,19,4,15,2,88,55,33,3,40,4,36,4,13,2,11,5,0,0,0,6,5,3,2,7,0,0,0,8,0,0,0,9,1,0,1,10,0,0,0,11,2,0,2,12,106,10,96,13,2,1,1,14,9,1,8,15,4,1,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9685,26,254618031,25,1,18,8,10,2,97,57,40,3,66,14,52,4,6,1,5,5,1,1,0,6,1,0,1,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,0,0,0,12,109,5,104,13,2,0,2,14,8,2,6,15,7,1,6,16,0,0,0,17,1,0,1,18,2,0,2,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9686,26,254618032,25,1,23,7,16,2,84,41,43,3,38,15,23,4,3,0,3,5,0,0,0,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,3,2,1,11,2,1,1,12,94,14,80,13,2,1,1,14,5,0,5,15,3,2,1,16,0,0,0,17,0,0,0,18,0,0,0,19,2,1,1,20,0,0,0,21,0,0,0,22,,,
9687,26,254618033,25,1,17,7,10,2,51,29,22,3,40,8,32,4,11,1,10,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,64,2,62,13,0,0,0,14,6,1,5,15,4,0,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
9688,26,254618034,25,1,27,10,17,2,103,51,52,3,45,8,37,4,7,0,7,5,0,0,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,0,1,11,1,1,0,12,86,4,82,13,4,2,2,14,3,1,2,15,15,0,15,16,1,0,1,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,2,0,2,22,,,
9689,26,254618035,25,1,13,1,12,2,106,48,58,3,36,6,30,4,10,0,10,5,1,0,1,6,3,1,2,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,1,0,1,12,94,2,92,13,2,0,2,14,10,0,10,15,11,2,9,16,0,0,0,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9690,26,254618036,25,1,29,9,20,2,81,50,31,3,54,12,42,4,13,0,13,5,2,0,2,6,1,1,0,7,3,0,3,8,0,0,0,9,0,0,0,10,5,3,2,11,0,0,0,12,192,6,186,13,3,1,2,14,3,0,3,15,6,1,5,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
9691,26,254618037,25,1,28,6,22,2,75,36,39,3,52,12,40,4,10,1,9,5,1,0,1,6,2,1,1,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,138,10,128,13,0,0,0,14,19,3,16,15,5,2,3,16,0,0,0,17,0,0,0,18,4,2,2,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
9692,26,254618038,25,1,15,3,12,2,104,48,56,3,47,11,36,4,13,0,13,5,3,0,3,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,1,1,0,11,1,0,1,12,107,7,100,13,0,0,0,14,4,0,4,15,11,2,9,16,0,0,0,17,4,3,1,18,2,0,2,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9693,26,254618039,25,1,24,12,12,2,91,46,45,3,50,13,37,4,13,0,13,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,1,0,1,12,92,8,84,13,2,0,2,14,17,2,15,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9694,26,254618040,25,1,14,4,10,2,61,33,28,3,42,3,39,4,7,1,6,5,0,0,0,6,0,0,0,7,0,0,0,8,5,1,4,9,0,0,0,10,3,0,3,11,3,1,2,12,85,6,79,13,1,0,1,14,15,1,14,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,2,1,1,22,,,
9695,26,254618041,25,1,21,8,13,2,81,46,35,3,47,5,42,4,11,2,9,5,1,0,1,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,2,0,2,11,0,0,0,12,76,10,66,13,1,0,1,14,13,4,9,15,13,2,11,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9696,26,254618042,25,1,17,4,13,2,113,55,58,3,51,6,45,4,15,0,15,5,0,0,0,6,2,2,0,7,0,0,0,8,3,0,3,9,0,0,0,10,1,0,1,11,0,0,0,12,133,9,124,13,3,0,3,14,10,4,6,15,5,2,3,16,2,0,2,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
9697,26,254618043,25,1,13,9,4,2,98,47,51,3,59,13,46,4,21,5,16,5,1,0,1,6,1,1,0,7,1,1,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,60,9,51,13,0,0,0,14,7,0,7,15,12,1,11,16,2,0,2,17,3,2,1,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9698,26,254618044,25,1,19,9,10,2,91,41,50,3,72,10,62,4,13,4,9,5,0,0,0,6,0,0,0,7,2,2,0,8,0,0,0,9,0,0,0,10,4,0,4,11,0,0,0,12,70,7,63,13,0,0,0,14,5,0,5,15,10,2,8,16,0,0,0,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9699,24,254618045,25,1,11,11,0,2,7,7,0,3,9,9,0,4,2,2,0,5,1,1,0,6,1,1,0,7,0,0,0,8,1,1,0,9,0,0,0,10,0,0,0,11,0,0,0,12,14,14,0,13,1,1,0,14,2,2,0,15,2,2,0,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9700,26,254618046,25,1,11,4,7,2,76,40,36,3,37,5,32,4,13,2,11,5,3,0,3,6,2,1,1,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,3,1,2,12,73,5,68,13,0,0,0,14,18,0,18,15,34,16,18,16,1,0,1,17,0,0,0,18,2,1,1,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
9701,26,254618047,25,1,19,9,10,2,49,27,22,3,32,9,23,4,8,0,8,5,0,0,0,6,6,0,6,7,0,0,0,8,2,0,2,9,1,1,0,10,3,0,3,11,1,0,1,12,106,11,95,13,4,2,2,14,4,2,2,15,5,0,5,16,2,0,2,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9702,26,254618048,25,1,20,5,15,2,92,41,51,3,40,12,28,4,11,1,10,5,1,0,1,6,0,0,0,7,0,0,0,8,5,1,4,9,0,0,0,10,1,0,1,11,0,0,0,12,171,9,162,13,2,0,2,14,9,4,5,15,11,1,10,16,2,1,1,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9703,26,254618049,25,1,36,12,24,2,94,49,45,3,66,23,43,4,13,3,10,5,1,0,1,6,0,0,0,7,0,0,0,8,2,1,1,9,0,0,0,10,3,0,3,11,1,0,1,12,170,4,166,13,0,0,0,14,20,0,20,15,10,1,9,16,0,0,0,17,0,0,0,18,1,1,0,19,2,0,2,20,0,0,0,21,1,1,0,22,,,
9704,26,254618050,25,1,19,3,16,2,76,31,45,3,62,16,46,4,17,3,14,5,3,0,3,6,1,0,1,7,1,0,1,8,4,1,3,9,0,0,0,10,0,0,0,11,6,0,6,12,182,6,176,13,5,0,5,14,12,3,9,15,16,1,15,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,5,2,3,22,,,
9705,26,254618051,25,1,14,5,9,2,74,26,48,3,60,18,42,4,6,0,6,5,0,0,0,6,0,0,0,7,1,0,1,8,2,0,2,9,0,0,0,10,2,0,2,11,3,2,1,12,111,8,103,13,4,1,3,14,9,1,8,15,6,1,5,16,0,0,0,17,0,0,0,18,1,0,1,19,3,1,2,20,0,0,0,21,3,2,1,22,,,
9706,26,254618052,25,1,14,3,11,2,77,43,34,3,38,9,29,4,13,3,10,5,1,0,1,6,0,0,0,7,0,0,0,8,3,2,1,9,1,0,1,10,0,0,0,11,1,0,1,12,74,9,65,13,4,2,2,14,6,4,2,15,6,1,5,16,1,0,1,17,0,0,0,18,0,0,0,19,1,0,1,20,1,0,1,21,0,0,0,22,,,
9707,26,254618053,25,1,16,6,10,2,62,25,37,3,45,9,36,4,13,0,13,5,2,0,2,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,1,0,1,11,3,0,3,12,114,5,109,13,1,0,1,14,3,0,3,15,9,0,9,16,1,0,1,17,0,0,0,18,1,0,1,19,3,0,3,20,0,0,0,21,1,0,1,22,,,
9708,26,254618054,25,1,9,1,8,2,88,35,53,3,56,9,47,4,22,4,18,5,1,0,1,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,0,1,11,0,0,0,12,154,11,143,13,1,0,1,14,6,2,4,15,7,2,5,16,1,0,1,17,1,0,1,18,3,0,3,19,1,0,1,20,1,1,0,21,2,0,2,22,,,
9709,26,254618055,25,1,19,6,13,2,111,53,58,3,55,10,45,4,23,4,19,5,0,0,0,6,0,0,0,7,2,0,2,8,1,1,0,9,0,0,0,10,0,0,0,11,1,0,1,12,206,6,200,13,2,2,0,14,7,0,7,15,16,6,10,16,4,1,3,17,0,0,0,18,1,0,1,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
9710,26,254618056,25,1,12,5,7,2,57,31,26,3,29,6,23,4,14,1,13,5,1,0,1,6,4,1,3,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,75,1,74,13,0,0,0,14,4,0,4,15,15,2,13,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9711,26,254618057,25,1,30,14,16,2,61,22,39,3,52,10,42,4,10,2,8,5,3,0,3,6,0,0,0,7,1,0,1,8,2,0,2,9,1,0,1,10,3,0,3,11,1,0,1,12,119,12,107,13,1,1,0,14,6,0,6,15,10,2,8,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9712,26,254618058,25,1,11,3,8,2,76,34,42,3,35,8,27,4,13,2,11,5,1,0,1,6,1,0,1,7,0,0,0,8,1,0,1,9,1,1,0,10,1,0,1,11,0,0,0,12,89,7,82,13,1,0,1,14,7,0,7,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9713,26,254618059,25,1,9,3,6,2,48,20,28,3,29,6,23,4,13,5,8,5,0,0,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,0,1,11,0,0,0,12,92,8,84,13,6,0,6,14,11,1,10,15,6,1,5,16,0,0,0,17,0,0,0,18,1,1,0,19,2,1,1,20,0,0,0,21,1,1,0,22,,,
9714,26,254618060,25,1,10,5,5,2,72,36,36,3,37,12,25,4,10,0,10,5,1,0,1,6,1,0,1,7,0,0,0,8,0,0,0,9,1,1,0,10,0,0,0,11,1,1,0,12,63,5,58,13,0,0,0,14,9,1,8,15,10,2,8,16,2,0,2,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9715,26,254618061,25,1,23,10,13,2,107,45,62,3,43,11,32,4,17,2,15,5,3,2,1,6,1,0,1,7,1,0,1,8,1,0,1,9,0,0,0,10,3,0,3,11,4,0,4,12,203,9,194,13,2,1,1,14,16,6,10,15,11,4,7,16,2,0,2,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9716,26,254618062,25,1,23,5,18,2,81,28,53,3,54,11,43,4,15,1,14,5,1,0,1,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,3,0,3,11,3,0,3,12,184,7,177,13,3,0,3,14,14,4,10,15,18,4,14,16,1,0,1,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9717,26,254618063,25,1,19,6,13,2,87,48,39,3,42,11,31,4,7,0,7,5,1,0,1,6,1,0,1,7,3,0,3,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,121,6,115,13,3,1,2,14,10,4,6,15,11,3,8,16,2,1,1,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9718,26,254618064,25,1,11,3,8,2,63,22,41,3,38,8,30,4,12,0,12,5,0,0,0,6,2,0,2,7,0,0,0,8,1,0,1,9,0,0,0,10,4,2,2,11,3,0,3,12,145,8,137,13,3,0,3,14,7,1,6,15,8,1,7,16,0,0,0,17,0,0,0,18,0,0,0,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
9719,26,254618065,25,1,20,2,18,2,68,33,35,3,45,7,38,4,8,1,7,5,1,0,1,6,1,0,1,7,0,0,0,8,3,0,3,9,2,0,2,10,2,0,2,11,2,0,2,12,98,8,90,13,4,0,4,14,13,3,10,15,11,0,11,16,2,0,2,17,1,0,1,18,1,0,1,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9720,26,254618066,25,1,5,2,3,2,62,23,39,3,48,9,39,4,14,0,14,5,0,0,0,6,1,0,1,7,1,0,1,8,3,3,0,9,0,0,0,10,1,0,1,11,1,0,1,12,104,4,100,13,2,0,2,14,12,2,10,15,10,2,8,16,0,0,0,17,1,0,1,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
9721,26,254618067,25,1,13,5,8,2,70,24,46,3,45,13,32,4,15,0,15,5,1,0,1,6,1,0,1,7,1,0,1,8,0,0,0,9,0,0,0,10,1,1,0,11,1,0,1,12,80,5,75,13,2,0,2,14,9,1,8,15,9,1,8,16,1,0,1,17,0,0,0,18,2,0,2,19,0,0,0,20,0,0,0,21,2,0,2,22,,,
9722,26,254618068,25,1,25,6,19,2,51,23,28,3,54,12,42,4,3,0,3,5,0,0,0,6,1,0,1,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,0,0,0,12,82,8,74,13,0,0,0,14,14,2,12,15,15,4,11,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
9723,26,254618069,25,1,17,5,12,2,56,21,35,3,35,6,29,4,7,0,7,5,0,0,0,6,5,0,5,7,0,0,0,8,0,0,0,9,2,1,1,10,3,0,3,11,1,0,1,12,124,5,119,13,4,2,2,14,12,1,11,15,7,1,6,16,1,0,1,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
9724,26,254618070,25,1,16,4,12,2,79,28,51,3,51,5,46,4,6,0,6,5,1,0,1,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,0,1,11,2,0,2,12,88,1,87,13,1,0,1,14,8,5,3,15,9,1,8,16,1,0,1,17,0,0,0,18,0,0,0,19,3,0,3,20,0,0,0,21,1,0,1,22,,,
9725,26,254618071,25,1,14,4,10,2,89,40,49,3,61,13,48,4,12,3,9,5,0,0,0,6,2,1,1,7,1,0,1,8,0,0,0,9,0,0,0,10,0,0,0,11,5,4,1,12,97,6,91,13,0,0,0,14,9,0,9,15,11,1,10,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
9726,24,254618072,25,1,5,5,0,2,6,6,0,3,2,2,0,4,1,1,0,5,0,0,0,6,0,0,0,7,1,1,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,5,0,13,1,1,0,14,3,3,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
9727,24,254618073,25,1,3,3,0,2,12,12,0,3,2,2,0,4,3,3,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,8,8,0,13,0,0,0,14,0,0,0,15,3,3,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
