sid,Не подкрепям никого,БСП ЗА БЪЛГАРИЯ,ГЕРБ-СДС,ВЪЗРАЖДАНЕ,ПП ИМА ТАКЪВ НАРОД,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)",Българско Национално Обединение,ЗАЕДНО,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,НДСВ,КОД /Консервативно Обединение на Десницата/,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,Движение за права и свободи – ДПС,ЛЕВИЦАТА!,ПП БЪЛГАРСКИ ВЪЗХОД,МИР,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,ПП Глас Народен,Социалистическа партия Български път,ВЪН от ЕС и НАТО,независими
320920448,21.0,10.0,37.0,126.0,57.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,85.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,
320920367,6.0,4.0,8.0,24.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320760286,13.0,5.0,44.0,75.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,
321150534,26.0,4.0,107.0,41.0,21.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,381.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,
320140037,6.0,8.0,42.0,41.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,310.0,8.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,
321180603,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
320270063,7.0,13.0,35.0,99.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,102.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
320270093,13.0,4.0,24.0,90.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,129.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,
320290129,12.0,30.0,66.0,156.0,22.0,5.0,10.0,1.0,1.0,0.0,1.0,0.0,116.0,0.0,5.0,9.0,2.0,0.0,1.0,3.0,1.0,2.0,
321180573,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320920381,16.0,15.0,50.0,142.0,43.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,202.0,0.0,11.0,7.0,2.0,0.0,1.0,2.0,0.0,7.0,
321070482,1.0,0.0,10.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321070496,1.0,8.0,24.0,52.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
320300148,5.0,2.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321070501,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
321080526,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,
321070471,3.0,5.0,28.0,25.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
321180561,1.0,11.0,15.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,638.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
320540261,7.0,10.0,41.0,205.0,32.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,155.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,
321070473,6.0,5.0,39.0,61.0,18.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,286.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,
320540265,3.0,2.0,9.0,35.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,
321070517,0.0,1.0,14.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
320920392,23.0,6.0,38.0,85.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,
320540257,3.0,1.0,3.0,48.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
321070470,6.0,6.0,30.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
321070486,9.0,11.0,42.0,136.0,50.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,165.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,
320560270,17.0,13.0,54.0,121.0,29.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,10.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,
321070508,5.0,5.0,25.0,88.0,31.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,161.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,
320920401,31.0,11.0,62.0,169.0,55.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,123.0,12.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,8.0,
320270049,17.0,6.0,32.0,97.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,371.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180658,0.0,3.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,218.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
321180547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320570278,1.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
320890320,1.0,7.0,5.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
320010003,1.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320030022,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321020458,13.0,10.0,34.0,38.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,132.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
320290140,2.0,4.0,20.0,30.0,6.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
320800295,1.0,5.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,51.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
320290141,3.0,1.0,24.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180637,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,162.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
321180667,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180644,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320560271,4.0,3.0,16.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180592,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
321180659,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321320726,7.0,6.0,10.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180575,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
321150531,5.0,2.0,23.0,11.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,
320640281,4.0,4.0,15.0,15.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320140041,7.0,3.0,17.0,28.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
321290719,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320020018,16.0,9.0,34.0,72.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,
320270097,20.0,7.0,56.0,99.0,25.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,112.0,29.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,
321180653,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180540,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320020007,20.0,6.0,25.0,60.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,59.0,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,
320480210,2.0,0.0,16.0,24.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180672,1.0,3.0,24.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,433.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,
321250709,4.0,4.0,30.0,49.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,
320900330,1.0,0.0,3.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
320270052,11.0,6.0,13.0,36.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,82.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180591,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
320800290,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320020012,10.0,4.0,30.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,25.0,1.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,
321250713,7.0,2.0,4.0,19.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
321080524,2.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320870310,3.0,1.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
320800289,2.0,9.0,6.0,149.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
321250705,10.0,2.0,16.0,44.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,
320020013,15.0,4.0,38.0,57.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,145.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,
321210698,9.0,7.0,34.0,43.0,8.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,153.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,
320480207,3.0,1.0,10.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320870316,4.0,3.0,23.0,28.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
320490249,6.0,10.0,11.0,58.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,
321180594,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,548.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,
320870317,6.0,2.0,26.0,42.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,91.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,
321180694,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180607,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,552.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320300153,12.0,3.0,9.0,27.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,
320800292,0.0,1.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,224.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,
321180570,0.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,557.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320270112,3.0,5.0,34.0,31.0,12.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,39.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
320490235,6.0,3.0,12.0,31.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
320270071,16.0,3.0,26.0,56.0,19.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321300721,8.0,7.0,21.0,57.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,94.0,2.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,
321180618,0.0,4.0,19.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,467.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
320270107,10.0,4.0,23.0,42.0,14.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,88.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,
320270105,15.0,13.0,44.0,85.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,
320020008,7.0,0.0,14.0,29.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
321110529,9.0,2.0,22.0,29.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,113.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
320920354,22.0,1.0,26.0,79.0,28.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,256.0,3.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,
321180609,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320020020,7.0,2.0,9.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,
321180597,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,831.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
320480168,2.0,4.0,22.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,
321180641,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,282.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
320920378,18.0,8.0,35.0,101.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,
321180677,0.0,12.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,672.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
320920440,10.0,9.0,20.0,40.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,12.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,
320490228,4.0,15.0,31.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
320490230,2.0,1.0,5.0,49.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
320920417,10.0,8.0,19.0,72.0,34.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,61.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,
321180601,0.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,387.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
320920364,25.0,13.0,18.0,101.0,41.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,105.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
320920353,6.0,3.0,5.0,27.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,
321180647,2.0,1.0,44.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,10.0,754.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
320270053,4.0,8.0,31.0,54.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,191.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,1.0,
321330736,4.0,5.0,20.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,24.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,
320920429,12.0,4.0,13.0,36.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180624,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,462.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
321180638,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,385.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,
320470161,11.0,5.0,9.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,
320480220,10.0,1.0,25.0,30.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180605,0.0,12.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,621.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,
321040463,1.0,2.0,14.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
320920365,2.0,1.0,5.0,24.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
320480201,0.0,3.0,14.0,28.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
320920425,14.0,5.0,18.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,
321180543,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,132.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
321180542,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320920356,6.0,3.0,8.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,
321320729,9.0,1.0,8.0,32.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,45.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
321250717,9.0,4.0,22.0,31.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
320460158,2.0,1.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180590,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320490233,8.0,7.0,11.0,52.0,13.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,26.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,
320920341,4.0,1.0,7.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
321180623,0.0,8.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,68.0,428.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,
321250715,8.0,5.0,35.0,43.0,10.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,156.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,
320920393,15.0,5.0,42.0,92.0,38.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,181.0,2.0,1.0,8.0,0.0,0.0,1.0,2.0,1.0,4.0,
320020021,6.0,5.0,36.0,61.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,63.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
321180671,0.0,6.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,417.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
320490237,14.0,12.0,34.0,94.0,33.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,102.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
321180639,0.0,4.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,344.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
320490239,2.0,6.0,16.0,54.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,80.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
320480170,0.0,0.0,10.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
320460160,11.0,2.0,21.0,27.0,21.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,21.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
320480186,1.0,3.0,8.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320270108,11.0,4.0,12.0,24.0,16.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,64.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
321180602,1.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180620,1.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,360.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321180642,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
