sid,yes,no,invalid,region,municipality,municipality_name,admin_reg,station,region_name,place,ekatte,address,eligible_voters
291900015,281,36,9,29,19,Минерални бани,00,015,ХАСКОВО,с.Боян Ботево,5983.0,-,825
292800001,120,44,0,29,28,Свиленград,00,001,ХАСКОВО,гр.Свиленград,65677.0,-,879
292800002,142,44,1,29,28,Свиленград,00,002,ХАСКОВО,гр.Свиленград,65677.0,-,996
292800003,102,31,0,29,28,Свиленград,00,003,ХАСКОВО,гр.Свиленград,65677.0,-,496
292800004,106,37,8,29,28,Свиленград,00,004,ХАСКОВО,гр.Свиленград,65677.0,-,788
292800005,97,42,0,29,28,Свиленград,00,005,ХАСКОВО,гр.Свиленград,65677.0,-,876
292800006,73,35,0,29,28,Свиленград,00,006,ХАСКОВО,гр.Свиленград,65677.0,-,944
292800007,132,41,0,29,28,Свиленград,00,007,ХАСКОВО,гр.Свиленград,65677.0,-,853
292800008,130,56,4,29,28,Свиленград,00,008,ХАСКОВО,гр.Свиленград,65677.0,-,977
292800009,165,62,2,29,28,Свиленград,00,009,ХАСКОВО,гр.Свиленград,65677.0,-,1056
292800010,71,29,1,29,28,Свиленград,00,010,ХАСКОВО,гр.Свиленград,65677.0,-,592
292800011,37,23,3,29,28,Свиленград,00,011,ХАСКОВО,гр.Свиленград,65677.0,-,508
292800012,110,54,1,29,28,Свиленград,00,012,ХАСКОВО,гр.Свиленград,65677.0,-,1130
292800013,173,79,3,29,28,Свиленград,00,013,ХАСКОВО,гр.Свиленград,65677.0,-,1113
292800014,62,22,2,29,28,Свиленград,00,014,ХАСКОВО,гр.Свиленград,65677.0,-,599
292800015,83,43,0,29,28,Свиленград,00,015,ХАСКОВО,гр.Свиленград,65677.0,-,644
292800016,16,6,0,29,28,Свиленград,00,016,ХАСКОВО,гр.Свиленград,65677.0,-,905
292800017,22,12,1,29,28,Свиленград,00,017,ХАСКОВО,гр.Свиленград,65677.0,-,554
292800018,130,67,2,29,28,Свиленград,00,018,ХАСКОВО,гр.Свиленград,65677.0,-,969
292800019,38,24,8,29,28,Свиленград,00,019,ХАСКОВО,гр.Свиленград,65677.0,-,562
292800020,63,25,0,29,28,Свиленград,00,020,ХАСКОВО,гр.Свиленград,65677.0,-,833
292800021,17,11,0,29,28,Свиленград,00,021,ХАСКОВО,с.Генералово,14708.0,-,115
292800022,37,13,0,29,28,Свиленград,00,022,ХАСКОВО,с.Димитровче,21078.0,-,183
292800023,31,10,0,29,28,Свиленград,00,023,ХАСКОВО,с.Пъстрогор,59183.0,-,155
292800024,27,20,1,29,28,Свиленград,00,024,ХАСКОВО,с.Мезек,47737.0,-,188
292800025,31,23,0,29,28,Свиленград,00,025,ХАСКОВО,с.Сива река,66370.0,-,157
292800026,67,30,0,29,28,Свиленград,00,026,ХАСКОВО,с.Момково,48979.0,-,586
292800027,29,34,0,29,28,Свиленград,00,027,ХАСКОВО,с.Младиново,48698.0,-,218
292800028,45,43,1,29,28,Свиленград,00,028,ХАСКОВО,с.Левка,43205.0,-,386
292800029,69,24,1,29,28,Свиленград,00,029,ХАСКОВО,с.Студена,70055.0,-,586
292800030,35,7,2,29,28,Свиленград,00,030,ХАСКОВО,с.Сладун,67146.0,-,132
292800031,19,6,0,29,28,Свиленград,00,031,ХАСКОВО,с.Михалич,48533.0,-,75
292800032,5,5,0,29,28,Свиленград,00,032,ХАСКОВО,с.Маточина,47468.0,-,29
292800033,17,11,0,29,28,Свиленград,00,033,ХАСКОВО,с.Щит,84036.0,-,106
292800034,48,22,2,29,28,Свиленград,00,034,ХАСКОВО,с.Райкова могила,61844.0,-,228
292800035,42,7,1,29,28,Свиленград,00,035,ХАСКОВО,с.Мустрак,49446.0,-,186
292800036,67,70,4,29,28,Свиленград,00,036,ХАСКОВО,с.Капитан Андреево,36110.0,-,710
292800037,11,8,0,29,28,Свиленград,00,037,ХАСКОВО,с.Чернодъб,81116.0,-,115
292800038,3,6,0,29,28,Свиленград,00,038,ХАСКОВО,с.Костур,39001.0,-,37
292900001,50,33,2,29,29,Симеоновград,00,001,ХАСКОВО,гр.Симеоновград,47278.0,-,824
292900002,80,44,0,29,29,Симеоновград,00,002,ХАСКОВО,гр.Симеоновград,47278.0,-,949
292900003,39,35,1,29,29,Симеоновград,00,003,ХАСКОВО,гр.Симеоновград,47278.0,-,481
292900004,94,58,0,29,29,Симеоновград,00,004,ХАСКОВО,гр.Симеоновград,47278.0,-,699
292900005,63,38,5,29,29,Симеоновград,00,005,ХАСКОВО,гр.Симеоновград,47278.0,-,901
292900006,84,24,15,29,29,Симеоновград,00,006,ХАСКОВО,гр.Симеоновград,47278.0,-,920
292900007,72,54,1,29,29,Симеоновград,00,007,ХАСКОВО,гр.Симеоновград,47278.0,-,693
292900008,46,36,1,29,29,Симеоновград,00,008,ХАСКОВО,гр.Симеоновград,47278.0,-,520
292900009,52,20,0,29,29,Симеоновград,00,009,ХАСКОВО,с.Свирково,65721.0,-,356
292900010,31,22,0,29,29,Симеоновград,00,010,ХАСКОВО,с.Троян,73208.0,-,214
292900011,25,9,2,29,29,Симеоновград,00,011,ХАСКОВО,с.Дряново,23964.0,-,121
292900012,24,22,0,29,29,Симеоновград,00,012,ХАСКОВО,с.Тянево,73821.0,-,248
292900013,39,17,0,29,29,Симеоновград,00,013,ХАСКОВО,с.Калугерово,35599.0,-,227
292900014,38,21,0,29,29,Симеоновград,00,014,ХАСКОВО,с.Навъсен,51010.0,-,201
292900015,6,7,0,29,29,Симеоновград,00,015,ХАСКОВО,с.Пясъчево,59210.0,-,65
292900016,19,18,0,29,29,Симеоновград,00,016,ХАСКОВО,с.Константиново,38368.0,-,191
293000001,65,20,0,29,30,Стамболово,00,001,ХАСКОВО,с.Стамболово,68727.0,-,705
293000002,62,15,6,29,30,Стамболово,00,002,ХАСКОВО,с.Балкан,2436.0,-,328
293000003,22,4,1,29,30,Стамболово,00,003,ХАСКОВО,с.Бял кладенец,7781.0,-,465
293000004,34,6,2,29,30,Стамболово,00,004,ХАСКОВО,с.Воденци,11692.0,-,339
293000005,8,8,0,29,30,Стамболово,00,005,ХАСКОВО,с.Войводенец,11822.0,-,190
293000006,65,28,1,29,30,Стамболово,00,006,ХАСКОВО,с.Гледка,15093.0,-,432
293000007,21,9,1,29,30,Стамболово,00,007,ХАСКОВО,с.Голобрадово,15610.0,-,304
293000008,31,6,0,29,30,Стамболово,00,008,ХАСКОВО,с.Голям извор,15775.0,-,425
293000009,30,9,1,29,30,Стамболово,00,009,ХАСКОВО,с.Долно Ботево,22575.0,-,459
293000010,37,7,0,29,30,Стамболово,00,010,ХАСКОВО,с.Долно поле,22770.0,-,268
293000011,79,17,5,29,30,Стамболово,00,011,ХАСКОВО,с.Долно Черковище,22887.0,-,652
293000012,143,40,5,29,30,Стамболово,00,012,ХАСКОВО,с.Жълти бряг,29550.0,-,721
293000013,82,12,0,29,30,Стамболово,00,013,ХАСКОВО,с.Зимовина,30908.0,-,509
293000014,19,12,0,29,30,Стамболово,00,014,ХАСКОВО,с.Кладенец,37126.0,-,72
293000015,33,11,1,29,30,Стамболово,00,015,ХАСКОВО,с.Кралево,39400.0,-,237
293000016,71,30,0,29,30,Стамболово,00,016,ХАСКОВО,с.Лясковец,44803.0,-,814
293000017,42,11,0,29,30,Стамболово,00,017,ХАСКОВО,с.Маджари,46070.0,-,413
293000018,44,14,0,29,30,Стамболово,00,018,ХАСКОВО,с.Малък извор,46899.0,-,754
293000019,106,13,0,29,30,Стамболово,00,019,ХАСКОВО,с.Поповец,57618.0,-,538
293000020,61,12,1,29,30,Стамболово,00,020,ХАСКОВО,с.Пчелари,58815.0,-,728
293000021,25,0,0,29,30,Стамболово,00,021,ХАСКОВО,с.Пътниково,59207.0,-,237
293000022,47,9,9,29,30,Стамболово,00,022,ХАСКОВО,с.Рабово,61025.0,-,615
293000023,33,14,0,29,30,Стамболово,00,023,ХАСКОВО,с.Светослав,65629.0,-,413
293000024,26,15,0,29,30,Стамболово,00,024,ХАСКОВО,с.Силен,66411.0,-,333
293000025,52,33,1,29,30,Стамболово,00,025,ХАСКОВО,с.Тънково,73585.0,-,230
293000026,33,15,1,29,30,Стамболово,00,026,ХАСКОВО,с.Царева поляна,78094.0,-,296
293200001,75,41,0,29,32,Тополовград,00,001,ХАСКОВО,гр.Тополовград,72761.0,-,653
293200002,73,38,1,29,32,Тополовград,00,002,ХАСКОВО,гр.Тополовград,72761.0,-,713
293200003,78,62,2,29,32,Тополовград,00,003,ХАСКОВО,гр.Тополовград,72761.0,-,944
293200004,114,53,2,29,32,Тополовград,00,004,ХАСКОВО,гр.Тополовград,72761.0,-,687
293200005,104,62,1,29,32,Тополовград,00,005,ХАСКОВО,гр.Тополовград,72761.0,-,731
293200006,90,40,0,29,32,Тополовград,00,006,ХАСКОВО,гр.Тополовград,72761.0,-,691
293200007,107,77,5,29,32,Тополовград,00,007,ХАСКОВО,гр.Тополовград,72761.0,-,910
293200009,23,16,2,29,32,Тополовград,00,009,ХАСКОВО,с.Българска поляна,7346.0,-,144
293200010,6,14,0,29,32,Тополовград,00,010,ХАСКОВО,с.Доброселец,21659.0,-,85
293200011,28,21,1,29,32,Тополовград,00,011,ХАСКОВО,с.Капитан Петко войвода,24013.0,-,146
293200012,23,7,0,29,32,Тополовград,00,012,ХАСКОВО,с.Каменна река,35866.0,-,93
293200013,28,18,1,29,32,Тополовград,00,013,ХАСКОВО,с.Княжево,37407.0,-,254
293200014,28,46,0,29,32,Тополовград,00,014,ХАСКОВО,с.Мрамор,49219.0,-,366
293200015,54,38,15,29,32,Тополовград,00,015,ХАСКОВО,с.Орешник,53802.0,-,564
293200016,36,29,2,29,32,Тополовград,00,016,ХАСКОВО,с.Орлов дол,53895.0,-,413
293200017,63,22,0,29,32,Тополовград,00,017,ХАСКОВО,с.Радовец,61491.0,-,658
293200018,19,10,3,29,32,Тополовград,00,018,ХАСКОВО,с.Светлина,65588.0,-,121
293200019,51,20,2,29,32,Тополовград,00,019,ХАСКОВО,с.Синапово,66487.0,-,443
293200020,85,33,3,29,32,Тополовград,00,020,ХАСКОВО,с.Срем,68583.0,-,381
293200021,59,37,1,29,32,Тополовград,00,021,ХАСКОВО,с.Устрем,75191.0,-,521
293200022,34,26,0,29,32,Тополовград,00,022,ХАСКОВО,с.Устрем,75191.0,-,462
293200023,42,66,1,29,32,Тополовград,00,023,ХАСКОВО,с.Хлябово,77325.0,-,517
293200024,9,6,0,29,32,Тополовград,00,024,ХАСКОВО,с.Чукарово,81654.0,-,45
293300001,110,45,1,29,33,Харманли,00,001,ХАСКОВО,гр.Харманли,77181.0,-,806
293300002,63,41,3,29,33,Харманли,00,002,ХАСКОВО,гр.Харманли,77181.0,-,906
293300003,115,55,0,29,33,Харманли,00,003,ХАСКОВО,гр.Харманли,77181.0,-,871
293300004,97,72,1,29,33,Харманли,00,004,ХАСКОВО,гр.Харманли,77181.0,-,923
293300005,66,38,0,29,33,Харманли,00,005,ХАСКОВО,гр.Харманли,77181.0,-,811
293300006,17,3,2,29,33,Харманли,00,006,ХАСКОВО,гр.Харманли,77181.0,-,991
293300007,8,10,0,29,33,Харманли,00,007,ХАСКОВО,гр.Харманли,77181.0,-,492
293300008,23,10,0,29,33,Харманли,00,008,ХАСКОВО,гр.Харманли,77181.0,-,592
293300009,94,54,1,29,33,Харманли,00,009,ХАСКОВО,гр.Харманли,77181.0,-,897
293300010,115,63,1,29,33,Харманли,00,010,ХАСКОВО,гр.Харманли,77181.0,-,939
293300011,90,59,0,29,33,Харманли,00,011,ХАСКОВО,гр.Харманли,77181.0,-,920
293300012,100,65,2,29,33,Харманли,00,012,ХАСКОВО,гр.Харманли,77181.0,-,892
293300013,134,59,1,29,33,Харманли,00,013,ХАСКОВО,гр.Харманли,77181.0,-,865
293300014,115,54,0,29,33,Харманли,00,014,ХАСКОВО,гр.Харманли,77181.0,-,695
293300015,92,65,4,29,33,Харманли,00,015,ХАСКОВО,гр.Харманли,77181.0,-,902
293300016,78,38,0,29,33,Харманли,00,016,ХАСКОВО,гр.Харманли,77181.0,-,678
293300017,89,77,2,29,33,Харманли,00,017,ХАСКОВО,гр.Харманли,77181.0,-,847
293300018,74,47,0,29,33,Харманли,00,018,ХАСКОВО,гр.Харманли,77181.0,-,736
293300019,87,64,1,29,33,Харманли,00,019,ХАСКОВО,гр.Харманли,77181.0,-,913
293300020,88,51,1,29,33,Харманли,00,020,ХАСКОВО,гр.Харманли,77181.0,-,930
293300021,23,19,1,29,33,Харманли,00,021,ХАСКОВО,гр.Харманли,77181.0,-,991
293300022,62,34,0,29,33,Харманли,00,022,ХАСКОВО,гр.Харманли,77181.0,-,408
293300023,38,73,3,29,33,Харманли,00,023,ХАСКОВО,с.Бисер,4128.0,-,673
293300024,14,3,2,29,33,Харманли,00,024,ХАСКОВО,с.Коларово,38011.0,-,32
293300025,40,36,8,29,33,Харманли,00,025,ХАСКОВО,с.Болярски извор,5298.0,-,333
293300026,44,3,0,29,33,Харманли,00,026,ХАСКОВО,с.Браница,6080.0,-,129
293300027,50,23,1,29,33,Харманли,00,027,ХАСКОВО,с.Българин,7315.0,-,357
293300028,51,21,1,29,33,Харманли,00,028,ХАСКОВО,с.Върбово,12810.0,-,317
293300029,57,16,0,29,33,Харманли,00,029,ХАСКОВО,с.Доситеево,23011.0,-,252
293300030,7,4,0,29,33,Харманли,00,030,ХАСКОВО,с.Дрипчево,23741.0,-,33
293300031,38,13,0,29,33,Харманли,00,031,ХАСКОВО,с.Иваново,32100.0,-,260
293300032,51,15,5,29,33,Харманли,00,032,ХАСКОВО,с.Изворово,32487.0,-,238
293300033,27,15,3,29,33,Харманли,00,033,ХАСКОВО,с.Лешниково,43548.0,-,85
293300034,42,13,2,29,33,Харманли,00,034,ХАСКОВО,с.Надежден,51041.0,-,246
293300035,37,13,0,29,33,Харманли,00,035,ХАСКОВО,с.Овчарово,53237.0,-,120
293300036,46,23,0,29,33,Харманли,00,036,ХАСКОВО,с.Орешец,53775.0,-,216
293300037,22,9,0,29,33,Харманли,00,037,ХАСКОВО,с.Остър камък,54448.0,-,89
293300038,41,28,0,29,33,Харманли,00,038,ХАСКОВО,с.Поляново,57434.0,-,230
293300039,36,14,9,29,33,Харманли,00,039,ХАСКОВО,с.Преславец,58244.0,-,59
293300040,22,5,2,29,33,Харманли,00,040,ХАСКОВО,с.Рогозиново,62832.0,-,118
293300041,86,48,0,29,33,Харманли,00,041,ХАСКОВО,с.Славяново,67101.0,-,619
293300042,46,8,0,29,33,Харманли,00,042,ХАСКОВО,с.Смирненци,67581.0,-,147
293300043,19,11,0,29,33,Харманли,00,043,ХАСКОВО,с.Черепово,80552.0,-,160
293300044,37,10,3,29,33,Харманли,00,044,ХАСКОВО,с.Черна могила,80827.0,-,93
293300045,27,13,0,29,33,Харманли,00,045,ХАСКОВО,с.Шишманово,83377.0,-,697
293400001,75,33,0,29,34,Хасково,00,001,ХАСКОВО,гр.Хасково,77195.0,-,909
293400002,54,20,0,29,34,Хасково,00,002,ХАСКОВО,гр.Хасково,77195.0,-,797
293400003,71,47,3,29,34,Хасково,00,003,ХАСКОВО,гр.Хасково,77195.0,-,813
293400004,73,39,0,29,34,Хасково,00,004,ХАСКОВО,гр.Хасково,77195.0,-,1190
293400005,88,40,2,29,34,Хасково,00,005,ХАСКОВО,гр.Хасково,77195.0,-,1122
293400006,100,65,2,29,34,Хасково,00,006,ХАСКОВО,гр.Хасково,77195.0,-,1107
293400007,105,87,3,29,34,Хасково,00,007,ХАСКОВО,гр.Хасково,77195.0,-,1072
293400008,90,52,2,29,34,Хасково,00,008,ХАСКОВО,гр.Хасково,77195.0,-,831
293400009,65,47,1,29,34,Хасково,00,009,ХАСКОВО,гр.Хасково,77195.0,-,647
293400010,96,55,3,29,34,Хасково,00,010,ХАСКОВО,гр.Хасково,77195.0,-,903
293400011,99,60,3,29,34,Хасково,00,011,ХАСКОВО,гр.Хасково,77195.0,-,732
293400012,120,57,1,29,34,Хасково,00,012,ХАСКОВО,гр.Хасково,77195.0,-,883
293400013,74,45,2,29,34,Хасково,00,013,ХАСКОВО,гр.Хасково,77195.0,-,625
293400014,92,56,0,29,34,Хасково,00,014,ХАСКОВО,гр.Хасково,77195.0,-,604
