sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,npn,invalid,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,region,municipality,admin_reg,station,region_name,ekatte,place,address,municipality_name,eligible_voters
122900054,35.0,12.0,10.0,37.0,11.0,12.0,8.0,5.0,10.0,4,8.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,054,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Митко Палаузов  №2 (Читалище в кв.  Мала Кутловица ),Монтана,602
122900055,111.0,203.0,8.0,19.0,7.0,9.0,6.0,14.0,8.0,45,3.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,12,29,00,055,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Одрин  №30А (Читалище в кв.  Кошарник ),Монтана,1025
122900056,148.0,198.0,1.0,8.0,5.0,7.0,0.0,25.0,0.0,39,14.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,12,29,00,056,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Одрин  №30Б (старата детска градина в кв.  Кошарник ),Монтана,1024
122900006,52.0,8.0,39.0,66.0,14.0,27.0,7.0,7.0,10.0,3,2.0,2.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,29,00,006,12. МОНТАНА,48489,гр.Монтана,"гр. МОНТАНА ул.  Петър Парчевич №25В, (Пансион на Гимназия с препод. на чужди езици)",Монтана,768
122900007,70.0,13.0,33.0,50.0,27.0,28.0,15.0,7.0,8.0,3,4.0,6.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12,29,00,007,12. МОНТАНА,48489,гр.Монтана,"гр. МОНТАНА ул.  Петър Парчевич №25В, (Пансион на Гимназия с препод. на чужди езици)",Монтана,797
122900015,53.0,14.0,20.0,41.0,10.0,26.0,8.0,3.0,4.0,3,1.0,3.0,8.0,6.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,29,00,015,12. МОНТАНА,48489,гр.Монтана,"гр. МОНТАНА ул.  Петър Парчевич №25В, (Пансион на Гимназия с препод. на чужди езици)",Монтана,742
122900020,28.0,15.0,7.0,40.0,7.0,13.0,6.0,6.0,3.0,1,2.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,29,00,020,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. П. Евтимий  №90 (Шесто СУ  Отец Паисий),Монтана,561
122900024,28.0,8.0,7.0,37.0,11.0,18.0,11.0,3.0,3.0,2,3.0,1.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,29,00,024,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,634
122900025,39.0,13.0,13.0,41.0,17.0,13.0,13.0,9.0,9.0,5,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,12,29,00,025,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,802
122900026,33.0,22.0,21.0,40.0,14.0,14.0,9.0,9.0,4.0,5,1.0,9.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,29,00,026,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,773
122900029,48.0,13.0,17.0,31.0,12.0,9.0,9.0,7.0,7.0,0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,029,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,604
122900030,47.0,20.0,12.0,49.0,10.0,16.0,8.0,7.0,6.0,5,0.0,5.0,2.0,2.0,0.0,5.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,29,00,030,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,795
122900031,39.0,12.0,21.0,29.0,3.0,4.0,5.0,5.0,4.0,4,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12,29,00,031,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,698
122900032,55.0,15.0,24.0,41.0,14.0,22.0,9.0,7.0,9.0,3,2.0,10.0,7.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,29,00,032,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Св. Патриарх Евтимий  №90 (Шесто СУ  Отец Паисий ),Монтана,854
122900008,35.0,5.0,20.0,30.0,8.0,17.0,6.0,12.0,12.0,1,4.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,008,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Цар Иван Александър  №35 (Второ СУ  Н. Й. Вапцаров ),Монтана,587
122900009,56.0,18.0,25.0,46.0,33.0,26.0,8.0,7.0,7.0,1,1.0,5.0,4.0,5.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,009,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Цар Иван Александър  №35 (Второ СУ  Н. Й. Вапцаров ),Монтана,811
122900010,33.0,16.0,24.0,32.0,14.0,9.0,13.0,10.0,9.0,4,2.0,1.0,8.0,3.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,010,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Цар Иван Александър  №35 (Второ СУ  Н. Й. Вапцаров ),Монтана,563
122900017,53.0,14.0,17.0,42.0,14.0,16.0,6.0,6.0,5.0,1,4.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,017,12. МОНТАНА,48489,гр.Монтана,"гр. МОНТАНА ул.  Чавдар войвода  №1 (ДГ №3  Буратино , физкултурен салон, ет. 2)",Монтана,764
122900018,35.0,14.0,6.0,45.0,13.0,21.0,7.0,3.0,12.0,6,4.0,4.0,1.0,9.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,29,00,018,12. МОНТАНА,48489,гр.Монтана,"гр. МОНТАНА ул.  Чавдар войвода  №1 (ДГ №3  Буратино , физкултурен салон, ет. 2)",Монтана,586
122900005,44.0,6.0,20.0,43.0,20.0,16.0,4.0,5.0,7.0,0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,005,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Юлиус Ирасек  №9 (Природо-математическа проф. гимназия),Монтана,519
122900011,44.0,14.0,24.0,31.0,24.0,17.0,16.0,4.0,10.0,3,3.0,6.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12,29,00,011,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Юлиус Ирасек  №9 (Природо-математическа проф. гимназия),Монтана,629
122900012,54.0,15.0,36.0,43.0,22.0,10.0,11.0,2.0,7.0,1,2.0,8.0,7.0,5.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,012,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Юлиус Ирасек  №9 (Природо-математическа проф. гимназия),Монтана,705
122900013,47.0,20.0,24.0,42.0,18.0,15.0,9.0,11.0,10.0,5,5.0,7.0,6.0,4.0,3.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,29,00,013,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Юлиус Ирасек  №9 (Природо-математическа проф. гимназия),Монтана,718
122900014,32.0,5.0,15.0,36.0,12.0,9.0,6.0,8.0,2.0,1,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12,29,00,014,12. МОНТАНА,48489,гр.Монтана,гр. МОНТАНА ул.  Юлиус Ирасек  №9 (Природо-математическа проф. гимназия),Монтана,467
122900084,14.0,4.0,2.0,12.0,5.0,5.0,5.0,2.0,1.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,084,12. МОНТАНА,48489,гр.Монтана,"гр. Монтана, ул.  Сирма войвода  №4 (МБАЛ  Д-р Стамен Илиев )",Монтана,16
122900080,16.0,3.0,4.0,3.0,10.0,1.0,2.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,080,12. МОНТАНА,48489,гр.Монтана,"гр. Монтана, ул. Юлиус Ирасек № 9, ПМПГ  Свети Климент Охридски ",Монтана,42
122900081,45.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,081,12. МОНТАНА,48489,гр.Монтана,"гр. Монтана, ул. Юлиус Ирасек № 9, ПМПГ  Свети Климент Охридски ",Монтана,61
122900082,22.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,082,12. МОНТАНА,48489,гр.Монтана,"гр. Монтана, ул. Юлиус Ирасек № 9, ПМПГ  Свети Климент Охридски ",Монтана,27
122900083,26.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,29,00,083,12. МОНТАНА,48489,гр.Монтана,"гр. Монтана, ул. Юлиус Ирасек № 9, ПМПГ  Свети Климент Охридски ",Монтана,38
122900057,21.0,80.0,2.0,10.0,8.0,2.0,0.0,3.0,1.0,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,057,12. МОНТАНА,3201,с.Безденица,"с. БЕЗДЕНИЦА Кметството, ул.  Иван Каменов  №4а",Монтана,236
122900058,37.0,42.0,5.0,12.0,9.0,3.0,3.0,3.0,5.0,13,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,058,12. МОНТАНА,3722,с.Белотинци,"с. БЕЛОТИНЦИ Читалището, ул.  Първа  №46",Монтана,272
122900060,152.0,5.0,11.0,37.0,16.0,6.0,3.0,3.0,15.0,3,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,29,00,060,12. МОНТАНА,4251,с.Благово,"с. БЛАГОВО Читалището, ул.  Георги Томов  №26",Монтана,404
122900061,29.0,2.0,4.0,21.0,8.0,2.0,0.0,7.0,3.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,29,00,061,12. МОНТАНА,11137,с.Винище,"с. ВИНИЩЕ Малкия салон на кметството, ул.  Славейко Първанов  №25",Монтана,202
122900062,52.0,7.0,9.0,19.0,8.0,12.0,0.0,4.0,3.0,6,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,062,12. МОНТАНА,11171,с.Вирове,"с. ВИРОВЕ Читалището, ул.  Георги Димитров  №11",Монтана,299
122900063,28.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,063,12. МОНТАНА,11939,с.Войници,"с. ВОЙНИЦИ Читалището, ул.  Георги Димитров  №26",Монтана,58
122900064,159.0,187.0,7.0,8.0,7.0,6.0,5.0,6.0,5.0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,064,12. МОНТАНА,14180,с.Габровница,"с. ГАБРОВНИЦА Клуб на пенсионера в читалището, ул.  Иван Беломелски  №1",Монтана,845
122900065,27.0,1.0,3.0,10.0,2.0,2.0,3.0,0.0,1.0,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,065,12. МОНТАНА,16153,с.Горна Вереница,"с. ГОРНА ВЕРЕНИЦА Читалището, ул.  Витоша  №2",Монтана,91
122900066,79.0,15.0,20.0,26.0,17.0,9.0,28.0,6.0,4.0,10,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12,29,00,066,12. МОНТАНА,17018,с.Горно Церовене,"с. ГОРНО ЦЕРОВЕНЕ Кметството, ул.  Главна  №28",Монтана,339
122900067,65.0,75.0,9.0,16.0,12.0,5.0,3.0,4.0,2.0,7,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,29,00,067,12. МОНТАНА,21840,с.Доктор Йосифово,"с. ДОКТОР ЙОСИФОВО Кметството, ул.  Ален Мак  №4",Монтана,469
122900068,63.0,7.0,4.0,20.0,3.0,6.0,3.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12,29,00,068,12. МОНТАНА,22040,с.Долна Вереница,"с. ДОЛНА ВЕРЕНИЦА Салона на кметството, ул.  Първа  №20а",Монтана,161
122900069,21.0,1.0,3.0,10.0,14.0,1.0,3.0,2.0,2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,069,12. МОНТАНА,22250,с.Долна Рикса,"с. ДОЛНА РИКСА Читалището, ул.  Първа  №16",Монтана,126
122900059,72.0,36.0,6.0,10.0,4.0,9.0,0.0,7.0,5.0,13,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,29,00,059,12. МОНТАНА,3736,с.Долно Белотинци,"с. ДОЛНО БЕЛОТИНЦИ Читалището, ул.  Дара Михайлова  №1",Монтана,436
122900070,30.0,2.0,3.0,5.0,6.0,1.0,0.0,0.0,2.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,070,12. МОНТАНА,37304,с.Клисурица,"с. КЛИСУРИЦА Читалището, ул.  Първа  №22",Монтана,74
122900071,41.0,9.0,12.0,21.0,11.0,6.0,4.0,1.0,7.0,8,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,071,12. МОНТАНА,39503,с.Крапчене,"с. КРАПЧЕНЕ Читалището, ул.  Клокотница  №1",Монтана,214
122900072,63.0,14.0,7.0,12.0,13.0,4.0,2.0,3.0,1.0,0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12,29,00,072,12. МОНТАНА,43730,с.Липен,"с. ЛИПЕН Читалището, ул.  Първа  №16",Монтана,196
122900073,42.0,44.0,8.0,14.0,12.0,4.0,3.0,8.0,4.0,6,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,073,12. МОНТАНА,51665,с.Николово,"с. НИКОЛОВО Клуб на пенсионера, ул.  Дванадесета  №1",Монтана,325
122900074,56.0,3.0,5.0,17.0,6.0,3.0,1.0,2.0,2.0,1,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,29,00,074,12. МОНТАНА,67043,с.Славотин,"с. СЛАВОТИН Читалището, ул.  Първа  №25",Монтана,220
122900075,215.0,57.0,7.0,28.0,12.0,6.0,3.0,9.0,10.0,12,7.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12,29,00,075,12. МОНТАНА,67667,с.Смоляновци,"с. СМОЛЯНОВЦИ Читалището, ул.  Георги Димитров  №38",Монтана,674
122900076,54.0,4.0,12.0,23.0,11.0,13.0,5.0,24.0,3.0,8,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,076,12. МОНТАНА,70024,с.Стубел,"с. СТУБЕЛ Малкия салон на читалището, ул.  Първа  №55",Монтана,388
122900077,36.0,27.0,4.0,14.0,12.0,7.0,7.0,8.0,2.0,5,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,29,00,077,12. МОНТАНА,70113,с.Студено буче,"с. СТУДЕНО БУЧЕ Читалището, ул.  Михаил Маринов  №1",Монтана,353
122900078,17.0,31.0,4.0,27.0,8.0,3.0,6.0,1.0,2.0,6,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,078,12. МОНТАНА,70233,с.Сумер,"с. СУМЕР Читалището, ул.  Трета  №1",Монтана,194
122900079,30.0,2.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,29,00,079,12. МОНТАНА,73167,с.Трифоново,"с. ТРИФОНОВО Кметството, ул.  Първа  №19",Монтана,69
123600001,85.0,6.0,18.0,53.0,8.0,8.0,8.0,8.0,7.0,6,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,36,00,001,12. МОНТАНА,81390,гр.Чипровци,"гр. ЧИПРОВЦИ Първи етаж Културен дом, ул.  Петър Парчевич  №57",Чипровци,469
123600002,98.0,2.0,22.0,64.0,17.0,6.0,14.0,3.0,15.0,11,0.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,36,00,002,12. МОНТАНА,81390,гр.Чипровци,"гр. ЧИПРОВЦИ Ритуална зала (в сградата на общината), ул.  Петър Парчевич  №45",Чипровци,543
123600003,89.0,2.0,17.0,40.0,19.0,8.0,5.0,9.0,7.0,9,1.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,12,36,00,003,12. МОНТАНА,81390,гр.Чипровци,"гр. ЧИПРОВЦИ Стол на социален патронаж (сградата на общината), ул.  Петър Парчевич №45",Чипровци,440
123600013,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,36,00,013,12. МОНТАНА,81390,гр.Чипровци,"гр. Чипровци, бул.  Петър Парчевич  № 45 (Пенсионерски клуб)",Чипровци,19
123600014,16.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,36,00,014,12. МОНТАНА,81390,гр.Чипровци,"гр. Чипровци, бул.  Петър Парчевич  № 45, ет. 3",Чипровци,20
123600009,52.0,5.0,6.0,16.0,9.0,5.0,0.0,1.0,5.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,36,00,009,12. МОНТАНА,3469,с.Белимел,"с. БЕЛИМЕЛ Първи етаж кметството, ул.  Двадесета  №10",Чипровци,169
123600011,29.0,5.0,6.0,9.0,3.0,1.0,1.0,1.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,36,00,011,12. МОНТАНА,16239,с.Горна Ковачица,"с. ГОРНА КОВАЧИЦА Първи етаж кметството, ул.  Първа  №41",Чипровци,82
123600007,44.0,1.0,10.0,29.0,5.0,3.0,0.0,2.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,36,00,007,12. МОНТАНА,16300,с.Горна Лука,"с. ГОРНА ЛУКА Първи етаж кметството, ул.  Иван Бобанов  №50",Чипровци,143
123600005,42.0,1.0,14.0,31.0,7.0,13.0,6.0,1.0,5.0,7,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,36,00,005,12. МОНТАНА,29115,с.Железна,"с. ЖЕЛЕЗНА Читалище (първи етаж), ул.  Първа  №36",Чипровци,245
123600004,41.0,1.0,8.0,9.0,6.0,3.0,4.0,0.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12,36,00,004,12. МОНТАНА,47353,с.Мартиново,"с. МАРТИНОВО Сградата на кметството (първи етаж), ул.  Трета  №14",Чипровци,216
123600008,56.0,9.0,8.0,22.0,12.0,4.0,1.0,0.0,1.0,2,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,36,00,008,12. МОНТАНА,48475,с.Митровци,"с. МИТРОВЦИ Втори етаж кметството, ул.  Пета  №4",Чипровци,152
