sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
290900004,34.0,18.0,33.0,6.0,3.0,4.0,4.0,9.0,11.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,004,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бузлуджа  № 1 - ОУ  В.Левски ",356
290900005,35.0,15.0,28.0,7.0,4.0,0.0,6.0,2.0,5.0,6.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,005,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Бузлуджа  № 1 -ОУ  В.Левски ",429
290900008,40.0,26.0,23.0,45.0,8.0,2.0,8.0,14.0,6.0,7.0,7,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,29,09,00,008,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Вл.Поптомов  № 4 ДГ №1 Филиал  Йорданка Чанкова ",588
290900009,43.0,26.0,40.0,16.0,8.0,6.0,14.0,4.0,11.0,15.0,1,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,09,00,009,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Вл.Поптомов  № 4 Пенсионерски клуб  Славянски ",610
290900038,78.0,43.0,45.0,17.0,15.0,1.0,33.0,27.0,11.0,4.0,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,038,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Г.Делчев -Клуба на пенсионера",703
290900039,77.0,26.0,37.0,10.0,11.0,0.0,16.0,14.0,10.0,12.0,4,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,039,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Г.Делчев -Клуба на пенсионера",587
290900044,67.0,43.0,27.0,8.0,13.0,0.0,22.0,11.0,17.0,6.0,2,4.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,044,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Д.Димов   №2- ОУ  П.Славейков ",519
290900043,49.0,31.0,38.0,13.0,16.0,0.0,11.0,6.0,15.0,5.0,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,29,09,00,043,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Д.Димов  №2-  ОУ  П.Славейков ",579
290900048,43.0,18.0,28.0,9.0,7.0,4.0,20.0,3.0,6.0,7.0,1,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,048,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Д.Димов  №2-ОУ  П.Славейков ",508
290900046,66.0,34.0,28.0,11.0,8.0,4.0,12.0,12.0,6.0,11.0,5,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,046,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Д.Димов №2- ОУ  П.Славейков ",598
290900047,64.0,18.0,52.0,7.0,16.0,0.0,28.0,15.0,13.0,12.0,2,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,047,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Д.Димов №2- ОУ  П.Славейков ",625
290900024,50.0,28.0,45.0,15.0,13.0,3.0,18.0,10.0,10.0,16.0,5,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,024,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27 - СУ  Л.Каравелов ",643
290900025,82.0,47.0,62.0,15.0,8.0,1.0,18.0,24.0,12.0,14.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,025,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27 - СУ  Л.Каравелов ",754
290900030,69.0,23.0,25.0,10.0,14.0,0.0,14.0,15.0,8.0,6.0,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,030,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",598
290900031,85.0,28.0,54.0,6.0,7.0,0.0,18.0,6.0,16.0,3.0,4,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,031,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",657
290900032,66.0,32.0,48.0,7.0,11.0,0.0,22.0,19.0,15.0,10.0,2,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,09,00,032,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",615
290900033,61.0,27.0,42.0,12.0,22.0,0.0,15.0,7.0,9.0,13.0,0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,033,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",568
290900034,44.0,28.0,25.0,13.0,8.0,4.0,10.0,12.0,12.0,1.0,3,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,034,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",445
290900035,58.0,16.0,16.0,6.0,10.0,2.0,8.0,6.0,3.0,6.0,2,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,035,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 27-СУ  Л.Каравелов ",390
290900026,104.0,40.0,64.0,11.0,20.0,2.0,28.0,22.0,17.0,15.0,6,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,026,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. З.Зограф  № 30 ДГ  Райна Княгиня -северен вход",946
290900056,9.0,5.0,5.0,85.0,5.0,0.0,7.0,3.0,0.0,2.0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,09,00,056,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Изгрев  №1 ОУ  П.Яворов ",599
290900036,89.0,30.0,84.0,7.0,19.0,2.0,19.0,15.0,29.0,8.0,5,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,036,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Кап.П.Войвода № 19 - ДГ №4 (Филиал  Пролет )",810
290900037,88.0,29.0,66.0,27.0,13.0,18.0,23.0,18.0,31.0,12.0,1,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,037,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Кап.П.Войвода № 19 - ДГ №4 (Филиал  Пролет )",919
290900049,66.0,20.0,24.0,54.0,11.0,1.0,6.0,22.0,5.0,3.0,17,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,049,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Милеви скали  №8 - ОбУ  Кирил и Методий ",870
290900050,68.0,5.0,31.0,32.0,11.0,0.0,13.0,10.0,5.0,4.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,050,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Милеви скали  №8 - ОбУ  Кирил и Методий ",649
290900051,60.0,16.0,17.0,36.0,5.0,0.0,4.0,9.0,5.0,4.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,051,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Милеви скали  №8 - ОбУ  Кирил и Методий ",629
290900012,59.0,19.0,40.0,14.0,11.0,6.0,13.0,7.0,11.0,4.0,5,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,012,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  № 12-ОУ  Алеко Константинов ",612
290900013,65.0,46.0,41.0,12.0,15.0,1.0,17.0,17.0,14.0,12.0,0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,013,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  № 12-ОУ  Алеко Константинов ",693
290900014,93.0,28.0,56.0,20.0,16.0,1.0,14.0,23.0,22.0,13.0,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,014,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  № 12-ОУ  Алеко Константинов ",710
290900017,59.0,30.0,56.0,11.0,9.0,2.0,13.0,9.0,11.0,7.0,6,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,017,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  № 12-ОУ  Алеко Константинов ",609
290900019,62.0,27.0,47.0,19.0,8.0,4.0,24.0,6.0,13.0,3.0,1,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29,09,00,019,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  № 12-ОУ  Алеко Константинов ",667
290900011,42.0,19.0,40.0,21.0,7.0,4.0,5.0,7.0,9.0,3.0,5,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,011,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  №12 - ОУ  Алеко Константинов ",529
290900015,67.0,27.0,36.0,8.0,15.0,4.0,13.0,9.0,7.0,6.0,0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,015,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. П.Евтимий  №12 - ОУ  Алеко Константинов ",472
290900042,63.0,29.0,49.0,10.0,17.0,0.0,18.0,17.0,16.0,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,042,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Св. Климент Охридски  № 1- ПМГ Иван Вазов ",577
290900045,81.0,37.0,36.0,17.0,22.0,2.0,17.0,18.0,10.0,10.0,5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,09,00,045,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Св. Климент Охридски  №1- ПМГ Иван Вазов ",677
290900041,62.0,20.0,26.0,5.0,17.0,0.0,14.0,4.0,6.0,6.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,041,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Св.Климент Охридски  № 1- ПМГ Иван Вазов ",462
290900027,59.0,13.0,29.0,7.0,10.0,6.0,15.0,17.0,12.0,5.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,027,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Христо Смирненски  №1 - ДГ №4 (Филиал  Радост )",527
290900028,59.0,30.0,33.0,8.0,9.0,5.0,12.0,16.0,17.0,13.0,5,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,028,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Христо Смирненски  №1 - ДГ №4 (Филиал  Радост )",604
290900029,55.0,27.0,28.0,17.0,12.0,0.0,11.0,11.0,4.0,2.0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,029,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,"ГР.ДИМИТРОВГРАД, ул. Христо Смирненски  №1 - ДГ №4 (Филиал  Радост )",521
290900059,9.0,7.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,059,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,МБАЛ Света Екатерина,20
290900092,23.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,092,Димитровград,29. ХАСКОВО,21052,гр.Димитровград,ПСИК Община Димитровград,42
290900076,30.0,4.0,21.0,57.0,6.0,1.0,9.0,12.0,3.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,09,00,076,Димитровград,29. ХАСКОВО,47843,гр.Меричлери,"ГР.МЕРИЧЛЕРИ, Училище",371
290900077,56.0,2.0,16.0,57.0,10.0,0.0,11.0,5.0,6.0,0.0,6,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,077,Димитровград,29. ХАСКОВО,47843,гр.Меричлери,"ГР.МЕРИЧЛЕРИ, Училище",425
290900078,50.0,10.0,21.0,47.0,8.0,0.0,7.0,8.0,9.0,2.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,078,Димитровград,29. ХАСКОВО,47843,гр.Меричлери,"ГР.МЕРИЧЛЕРИ, Училище",527
290900074,62.0,10.0,7.0,15.0,12.0,0.0,1.0,2.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,074,Димитровград,29. ХАСКОВО,4844,с.Бодрово,"С.БОДРОВО, Пенсионерски клуб",174
290900090,192.0,10.0,28.0,20.0,10.0,6.0,4.0,15.0,7.0,4.0,6,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,090,Димитровград,29. ХАСКОВО,6547,с.Брод,"С.БРОД, Читалище",559
290900084,50.0,10.0,13.0,1.0,18.0,0.0,1.0,3.0,1.0,2.0,4,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,084,Димитровград,29. ХАСКОВО,6762,с.Бряст,"С.БРЯСТ, Читалище",157
290900075,20.0,6.0,8.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,075,Димитровград,29. ХАСКОВО,10375,с.Великан,"С.ВЕЛИКАН, Читалище",55
290900083,41.0,3.0,21.0,23.0,7.0,0.0,2.0,3.0,4.0,4.0,5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,083,Димитровград,29. ХАСКОВО,11644,с.Воден,"С.ВОДЕН, Кметство",245
290900073,58.0,3.0,20.0,25.0,6.0,0.0,2.0,2.0,2.0,2.0,5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29,09,00,073,Димитровград,29. ХАСКОВО,76087,с.Върбица,"С.ВЪРБИЦА, Кметство",213
290900088,62.0,11.0,21.0,1.0,9.0,0.0,5.0,3.0,2.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,088,Димитровград,29. ХАСКОВО,15792,с.Голямо Асеново,"С.ГОЛЯМО АСЕНОВО, Пенсионерски клуб/здравна служба",191
290900066,114.0,18.0,29.0,10.0,14.0,0.0,6.0,5.0,8.0,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,066,Димитровград,29. ХАСКОВО,17141,с.Горски извор,"С.ГОРСКИ ИЗВОР, Училище",416
290900067,188.0,21.0,43.0,28.0,4.0,0.0,5.0,9.0,9.0,17.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,067,Димитровград,29. ХАСКОВО,17141,с.Горски извор,"С.ГОРСКИ ИЗВОР, Училище",585
290900079,26.0,9.0,5.0,10.0,5.0,0.0,2.0,2.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,079,Димитровград,29. ХАСКОВО,21258,с.Длъгнево,"С.ДЛЪГНЕВО, Пенсионерски клуб",108
290900062,61.0,12.0,30.0,11.0,20.0,2.0,21.0,10.0,7.0,7.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,062,Димитровград,29. ХАСКОВО,21539,с.Добрич,"С.ДОБРИЧ, Бившето училище",447
290900063,65.0,15.0,17.0,14.0,21.0,0.0,3.0,7.0,8.0,7.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,09,00,063,Димитровград,29. ХАСКОВО,21539,с.Добрич,"С.ДОБРИЧ, Бившето училище",392
290900091,40.0,11.0,11.0,5.0,3.0,0.0,4.0,2.0,4.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,091,Димитровград,29. ХАСКОВО,22561,с.Долно Белево,"С.ДОЛНО БЕЛЕВО, Пенсионерски клуб",182
290900085,34.0,3.0,4.0,6.0,5.0,0.0,1.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,085,Димитровград,29. ХАСКОВО,30658,с.Здравец,"С.ЗДРАВЕЦ, Читалище",148
290900060,70.0,8.0,14.0,96.0,9.0,3.0,7.0,4.0,3.0,5.0,9,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,09,00,060,Димитровград,29. ХАСКОВО,31156,с.Златополе,"С.ЗЛАТОПОЛЕ, Ритуална зала",380
290900064,59.0,15.0,15.0,7.0,7.0,1.0,4.0,8.0,4.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,064,Димитровград,29. ХАСКОВО,36573,с.Каснаково,"С.КАСНАКОВО, Кметство",296
290900080,65.0,5.0,9.0,91.0,9.0,0.0,19.0,13.0,1.0,8.0,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,09,00,080,Димитровград,29. ХАСКОВО,39668,с.Крепост,"С.КРЕПОСТ, Училище",620
290900081,85.0,10.0,19.0,81.0,6.0,1.0,5.0,12.0,3.0,9.0,5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,09,00,081,Димитровград,29. ХАСКОВО,39668,с.Крепост,"С.КРЕПОСТ, Училище",590
290900068,46.0,49.0,24.0,31.0,5.0,0.0,1.0,5.0,5.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,068,Димитровград,29. ХАСКОВО,39966,с.Крум,"С.КРУМ, Кметство",330
290900089,35.0,1.0,20.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,089,Димитровград,29. ХАСКОВО,46543,с.Малко Асеново,"С.МАЛКО АСЕНОВО, Кметство",98
290900087,124.0,16.0,27.0,80.0,18.0,3.0,5.0,11.0,11.0,5.0,17,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,09,00,087,Димитровград,29. ХАСКОВО,61368,с.Радиево,"С.РАДИЕВО, Читалище",822
290900061,24.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,061,Димитровград,29. ХАСКОВО,61889,с.Райново,"С.РАЙНОВО, Кметство",55
290900065,15.0,2.0,3.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,09,00,065,Димитровград,29. ХАСКОВО,65574,с.Светлина,"С.СВЕТЛИНА, Кметство",35
