,station no,adm_id,ПП ДРОМ,ПП ДРОМ result,ПП ДРОМ result invalid,ПП Движение за радикална промяна Българската пролет,ПП Движение за радикална промяна Българската пролет result,ПП Движение за радикална промяна Българската пролет result invalid,Политическа партия Движение Напред България,Политическа партия Движение Напред България result,Политическа партия Движение Напред България result invalid,"Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result invalid","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз)","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result invalid",ВОЛЯ,ВОЛЯ result,ВОЛЯ result invalid,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result invalid,Коалиция АБВ – Движение 21,Коалиция АБВ – Движение 21 result,Коалиция АБВ – Движение 21 result invalid,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result invalid,БСП за БЪЛГАРИЯ,БСП за БЪЛГАРИЯ result,БСП за БЪЛГАРИЯ result invalid,ПП ГЕРБ,ПП ГЕРБ result,ПП ГЕРБ result invalid,партия на ЗЕЛЕНИТЕ,партия на ЗЕЛЕНИТЕ result,партия на ЗЕЛЕНИТЕ result invalid,Обединение ДОСТ,Обединение ДОСТ result,Обединение ДОСТ result invalid,ПП Възраждане,ПП Възраждане result,ПП Възраждане result invalid,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result invalid,"КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС)","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result invalid","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result invalid",КОЙ – Българската левица и Зелена партия,КОЙ – Българската левица и Зелена партия result,КОЙ – Българската левица и Зелена партия result invalid,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result invalid,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result invalid,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result invalid,независими1,независими1 result,независими1 result invalid,независими2,независими2 result,независими2 result invalid
10144,263900012,26,1,0,0,2,1,0,3,0,0,4,7,0,5,0,0,6,9,0,7,2,0,8,6,0,9,5,0,10,103,0,11,166,0,12,2,0,13,0,0,14,0,0,15,0,0,16,5,0,17,31,0,18,0,0,19,0,0,20,1,0,21,6,0,22,,,23,,
10145,263900013,26,1,0,0,2,3,0,3,1,0,4,6,0,5,2,0,6,14,0,7,1,0,8,5,0,9,2,1,10,105,3,11,162,5,12,1,0,13,1,0,14,6,0,15,0,0,16,13,0,17,44,0,18,0,0,19,1,0,20,1,0,21,11,0,22,,,23,,
10146,263900014,26,1,0,0,2,1,0,3,2,0,4,6,0,5,0,0,6,17,1,7,4,0,8,3,0,9,7,0,10,133,0,11,157,2,12,1,0,13,1,0,14,3,0,15,0,0,16,12,0,17,33,0,18,0,0,19,0,0,20,1,0,21,16,0,22,,,23,,
10147,263900015,26,1,0,0,2,3,0,3,1,0,4,15,0,5,0,0,6,14,0,7,0,0,8,1,0,9,11,0,10,99,0,11,173,0,12,3,0,13,0,0,14,4,0,15,0,0,16,10,0,17,34,0,18,0,0,19,0,0,20,1,0,21,10,0,22,,,23,,
10148,263900016,26,1,0,0,2,0,0,3,3,0,4,9,0,5,0,0,6,15,0,7,0,0,8,2,0,9,12,1,10,117,0,11,185,6,12,3,0,13,0,0,14,7,0,15,0,0,16,13,0,17,22,0,18,1,0,19,0,0,20,0,0,21,17,0,22,,,23,,
10149,263900017,26,1,0,0,2,0,0,3,0,0,4,8,0,5,1,0,6,17,0,7,0,0,8,2,0,9,19,0,10,83,0,11,142,0,12,0,0,13,0,0,14,2,0,15,0,0,16,3,0,17,28,0,18,0,0,19,1,0,20,1,0,21,5,0,22,,,23,,
10150,263900018,26,1,1,0,2,1,0,3,1,0,4,8,0,5,0,0,6,8,0,7,2,0,8,1,0,9,15,0,10,118,0,11,163,0,12,0,0,13,1,0,14,1,0,15,0,0,16,2,0,17,21,0,18,0,0,19,1,0,20,2,0,21,8,0,22,,,23,,
10151,263900019,26,1,0,0,2,1,0,3,0,0,4,18,0,5,1,0,6,9,0,7,1,0,8,4,0,9,11,0,10,108,0,11,140,0,12,1,0,13,1,0,14,0,0,15,0,0,16,5,0,17,26,0,18,0,0,19,0,0,20,0,0,21,11,0,22,,,23,,
10152,263900020,26,1,0,0,2,0,0,3,2,0,4,13,0,5,0,0,6,15,0,7,0,0,8,4,0,9,2,0,10,65,1,11,136,1,12,1,0,13,0,0,14,3,0,15,0,0,16,5,0,17,43,0,18,1,0,19,0,0,20,1,0,21,12,0,22,,,23,,
10153,263900021,26,1,0,0,2,0,0,3,0,0,4,13,0,5,0,0,6,17,0,7,1,0,8,2,0,9,3,0,10,87,0,11,116,0,12,3,0,13,0,0,14,3,0,15,0,0,16,7,0,17,24,0,18,1,0,19,0,0,20,1,0,21,7,0,22,,,23,,
10154,263900022,26,1,0,0,2,0,0,3,0,0,4,1,0,5,1,0,6,2,0,7,1,0,8,1,0,9,0,0,10,10,0,11,11,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,0,17,3,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10155,263900023,26,1,2,0,2,0,0,3,4,0,4,3,0,5,0,0,6,5,0,7,0,0,8,3,0,9,5,0,10,88,0,11,107,0,12,3,0,13,0,0,14,0,1,15,0,0,16,0,0,17,17,1,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
10156,263900024,26,1,0,0,2,0,0,3,1,0,4,9,0,5,0,0,6,17,0,7,1,0,8,5,0,9,4,0,10,124,0,11,198,0,12,1,0,13,1,0,14,5,0,15,0,0,16,10,0,17,49,0,18,1,0,19,0,0,20,0,0,21,13,0,22,,,23,,
10157,263900025,26,1,1,0,2,2,0,3,1,0,4,13,0,5,0,0,6,22,0,7,2,0,8,2,0,9,5,0,10,152,1,11,178,1,12,2,0,13,2,0,14,2,0,15,0,0,16,11,1,17,31,0,18,1,0,19,0,0,20,2,0,21,9,0,22,,,23,,
10158,263900026,26,1,0,0,2,2,0,3,2,0,4,4,0,5,0,0,6,16,1,7,0,0,8,6,0,9,9,0,10,116,0,11,168,2,12,0,0,13,2,0,14,5,0,15,0,0,16,5,0,17,40,0,18,1,0,19,0,0,20,0,0,21,5,0,22,,,23,,
10159,263900027,26,1,0,0,2,0,0,3,0,0,4,3,0,5,0,0,6,8,0,7,0,0,8,3,0,9,7,0,10,117,0,11,218,0,12,0,0,13,1,0,14,9,0,15,0,0,16,14,0,17,33,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
10160,263900028,26,1,0,0,2,0,0,3,0,0,4,9,0,5,2,0,6,16,0,7,4,0,8,4,0,9,4,0,10,137,0,11,165,0,12,0,0,13,0,0,14,2,0,15,0,0,16,5,0,17,42,0,18,0,0,19,0,0,20,0,0,21,7,0,22,,,23,,
10161,263900029,26,1,0,0,2,1,0,3,2,0,4,12,0,5,1,0,6,13,0,7,4,0,8,1,0,9,6,0,10,113,0,11,181,1,12,0,0,13,3,0,14,4,0,15,0,0,16,10,0,17,43,0,18,0,0,19,0,0,20,0,0,21,19,0,22,,,23,,
10162,263900030,26,1,2,0,2,0,0,3,1,0,4,12,0,5,0,0,6,15,0,7,0,0,8,8,0,9,13,0,10,160,0,11,191,0,12,2,0,13,8,0,14,4,0,15,0,0,16,16,0,17,60,0,18,0,0,19,1,0,20,3,0,21,15,0,22,,,23,,
10163,263900031,26,1,0,0,2,0,0,3,1,0,4,13,0,5,1,0,6,18,0,7,1,0,8,6,0,9,3,0,10,155,4,11,194,5,12,5,0,13,1,0,14,6,0,15,0,0,16,14,0,17,36,1,18,0,0,19,0,0,20,0,0,21,8,0,22,,,23,,
10164,263900032,26,1,24,0,2,3,0,3,2,0,4,1,0,5,0,0,6,1,0,7,0,0,8,2,0,9,109,0,10,91,0,11,28,0,12,3,0,13,112,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10165,263900033,26,1,51,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,70,0,10,179,0,11,50,0,12,0,0,13,78,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10166,263900034,26,1,39,8,2,1,0,3,3,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,81,0,10,185,5,11,10,1,12,1,0,13,91,1,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10167,263900035,26,1,29,7,2,2,0,3,2,0,4,0,0,5,0,0,6,1,10,7,0,0,8,0,0,9,88,3,10,69,0,11,19,4,12,5,0,13,70,0,14,1,4,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10168,263900036,26,1,22,0,2,2,0,3,3,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,138,0,10,130,0,11,29,0,12,0,0,13,124,0,14,1,0,15,0,0,16,1,0,17,2,0,18,0,0,19,0,0,20,1,0,21,0,0,22,,,23,,
10169,263900037,26,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,1,0,7,0,0,8,0,0,9,0,0,10,41,0,11,29,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,6,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10170,263900038,26,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,1,0,7,1,0,8,0,0,9,0,0,10,14,0,11,27,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10171,263900039,26,1,0,0,2,2,0,3,0,0,4,3,0,5,0,0,6,9,0,7,1,0,8,1,0,9,1,0,10,52,0,11,60,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,11,0,18,0,0,19,0,0,20,1,0,21,1,0,22,,,23,,
10172,263900040,26,1,0,0,2,0,0,3,1,0,4,0,0,5,0,0,6,1,0,7,1,0,8,1,0,9,0,0,10,46,0,11,40,0,12,1,0,13,0,0,14,0,0,15,0,0,16,0,0,17,11,0,18,1,0,19,1,0,20,0,0,21,2,0,22,,,23,,
10173,263900041,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,2,0,7,0,0,8,0,0,9,0,0,10,47,1,11,27,1,12,0,0,13,0,0,14,1,1,15,0,0,16,0,0,17,16,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10174,263900042,26,1,0,0,2,0,0,3,1,0,4,2,0,5,1,0,6,17,1,7,0,0,8,3,0,9,2,0,10,155,2,11,210,1,12,1,0,13,0,1,14,2,0,15,0,0,16,4,0,17,41,0,18,0,0,19,0,0,20,1,0,21,10,0,22,,,23,,
10175,263900043,26,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,5,0,7,0,0,8,0,0,9,0,0,10,31,0,11,16,0,12,0,0,13,0,0,14,1,0,15,0,0,16,0,0,17,11,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10176,263900044,26,1,0,0,2,1,0,3,0,0,4,3,0,5,0,0,6,5,0,7,0,0,8,1,0,9,0,0,10,92,3,11,62,1,12,1,0,13,0,0,14,1,0,15,0,0,16,0,0,17,13,0,18,0,0,19,2,0,20,0,0,21,0,0,22,,,23,,
10177,263900045,26,1,2,0,2,0,0,3,0,0,4,9,0,5,0,0,6,1,0,7,0,0,8,2,0,9,1,0,10,58,4,11,69,2,12,0,0,13,41,0,14,0,0,15,0,0,16,1,0,17,13,1,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10178,263900046,26,1,2,3,2,0,0,3,2,0,4,0,0,5,0,0,6,4,2,7,0,0,8,0,4,9,0,0,10,71,7,11,37,8,12,0,0,13,0,0,14,0,0,15,0,0,16,4,0,17,10,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10179,263900047,26,1,0,0,2,0,0,3,2,0,4,2,0,5,1,0,6,3,0,7,2,0,8,0,0,9,0,0,10,50,0,11,71,2,12,0,0,13,0,0,14,1,0,15,0,0,16,2,0,17,12,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
10180,263900048,26,1,0,0,2,0,0,3,1,0,4,3,0,5,0,0,6,0,0,7,0,0,8,0,0,9,0,0,10,87,11,11,79,11,12,0,0,13,0,0,14,0,0,15,0,0,16,3,0,17,16,0,18,0,0,19,0,0,20,0,0,21,5,0,22,,,23,,
10181,263900049,26,1,0,0,2,1,0,3,1,0,4,0,0,5,0,0,6,3,0,7,3,0,8,1,0,9,0,0,10,37,11,11,40,5,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
10182,263900050,26,1,0,0,2,1,0,3,0,0,4,3,0,5,0,0,6,6,1,7,0,0,8,1,0,9,2,0,10,62,1,11,54,1,12,0,0,13,0,0,14,2,0,15,0,0,16,2,0,17,14,0,18,0,0,19,0,0,20,2,0,21,1,0,22,,,23,,
10183,263900051,26,1,0,0,2,0,0,3,0,0,4,0,1,5,0,0,6,6,0,7,0,0,8,0,1,9,2,0,10,51,1,11,47,3,12,2,0,13,0,0,14,1,0,15,0,0,16,0,0,17,16,0,18,0,0,19,0,0,20,0,0,21,5,0,22,,,23,,
10184,263900052,26,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,8,0,7,0,0,8,1,0,9,1,0,10,67,2,11,59,1,12,1,0,13,0,0,14,2,0,15,0,0,16,2,0,17,14,0,18,0,0,19,1,0,20,0,0,21,2,0,22,,,23,,
10185,263900053,26,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,13,2,7,0,1,8,0,0,9,13,0,10,76,0,11,100,0,12,0,0,13,0,0,14,1,0,15,0,0,16,2,1,17,40,0,18,0,0,19,0,0,20,1,0,21,5,0,22,,,23,,
10186,263900054,26,1,0,0,2,0,0,3,0,0,4,9,0,5,0,0,6,14,0,7,3,0,8,2,0,9,8,0,10,121,2,11,125,0,12,0,0,13,0,0,14,2,0,15,0,0,16,3,0,17,17,2,18,0,0,19,4,0,20,0,0,21,3,0,22,,,23,,
10187,263900055,26,1,0,0,2,3,0,3,1,0,4,3,0,5,0,0,6,8,0,7,3,0,8,4,0,9,5,1,10,170,9,11,139,3,12,1,0,13,1,0,14,3,0,15,0,0,16,7,0,17,21,0,18,1,0,19,0,0,20,0,0,21,5,0,22,,,23,,
10188,263900056,26,1,1,0,2,1,0,3,1,0,4,6,0,5,0,0,6,12,0,7,1,0,8,2,0,9,5,0,10,134,0,11,94,0,12,1,0,13,0,0,14,3,0,15,0,0,16,5,0,17,26,0,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
10189,263900057,26,1,0,0,2,0,0,3,1,0,4,7,0,5,0,0,6,2,0,7,4,0,8,1,0,9,1,0,10,94,4,11,48,0,12,0,0,13,1,0,14,2,0,15,0,0,16,2,0,17,9,0,18,0,0,19,0,0,20,1,0,21,2,0,22,,,23,,
10190,263900058,26,1,0,0,2,2,0,3,2,0,4,5,0,5,0,0,6,9,0,7,0,0,8,0,0,9,14,0,10,98,0,11,90,0,12,2,0,13,0,0,14,1,0,15,0,0,16,0,0,17,15,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
10191,263900059,26,1,0,0,2,2,0,3,0,0,4,4,0,5,0,0,6,7,0,7,0,0,8,2,0,9,0,0,10,77,0,11,146,0,12,0,0,13,0,0,14,3,0,15,0,0,16,3,0,17,40,0,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
10192,263900060,26,1,0,0,2,1,0,3,1,0,4,1,0,5,3,0,6,16,0,7,0,0,8,1,0,9,16,0,10,106,0,11,204,0,12,0,0,13,0,0,14,8,0,15,0,0,16,1,0,17,28,0,18,0,0,19,0,0,20,3,0,21,6,0,22,,,23,,
10193,263900061,26,1,0,0,2,1,0,3,0,0,4,6,0,5,0,0,6,7,0,7,1,0,8,0,0,9,10,0,10,50,0,11,151,0,12,1,0,13,0,0,14,4,0,15,0,0,16,6,0,17,19,0,18,0,0,19,1,0,20,0,0,21,7,0,22,,,23,,
10194,263900062,26,1,1,0,2,0,0,3,0,0,4,4,0,5,0,0,6,7,0,7,0,0,8,0,0,9,3,0,10,101,0,11,138,0,12,0,0,13,1,0,14,1,0,15,0,0,16,0,0,17,47,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
10195,263900063,26,1,0,0,2,0,0,3,1,0,4,8,0,5,0,0,6,13,0,7,0,0,8,4,0,9,1,1,10,97,3,11,151,3,12,0,0,13,0,0,14,4,0,15,0,0,16,6,0,17,24,0,18,0,0,19,0,0,20,1,0,21,9,3,22,,,23,,
10196,263900064,26,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,1,0,7,0,0,8,0,0,9,1,0,10,26,0,11,16,0,12,2,0,13,1,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10197,263900065,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,1,0,9,2,0,10,7,0,11,8,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10198,264300001,26,1,0,0,2,0,1,3,1,0,4,19,0,5,4,0,6,19,1,7,0,0,8,13,0,9,30,1,10,148,5,11,187,1,12,2,0,13,1,0,14,2,0,15,0,0,16,6,1,17,37,1,18,1,0,19,2,0,20,1,0,21,42,0,22,,,23,,
10199,264300002,26,1,1,0,2,1,0,3,0,0,4,20,0,5,2,0,6,15,0,7,3,0,8,20,0,9,36,0,10,137,0,11,205,0,12,1,0,13,0,0,14,5,0,15,0,0,16,12,0,17,51,0,18,0,0,19,0,0,20,1,0,21,34,0,22,,,23,,
10200,264300003,26,1,0,0,2,0,0,3,2,0,4,7,0,5,0,0,6,15,0,7,1,0,8,11,0,9,77,0,10,100,2,11,120,1,12,3,0,13,1,0,14,6,0,15,0,0,16,9,0,17,26,0,18,0,0,19,2,0,20,0,0,21,12,0,22,,,23,,
10201,264300004,26,1,0,0,2,0,0,3,3,0,4,13,0,5,1,0,6,12,0,7,1,0,8,22,0,9,31,1,10,116,4,11,145,7,12,2,0,13,0,0,14,3,2,15,0,0,16,7,1,17,51,0,18,0,0,19,0,0,20,2,0,21,17,0,22,,,23,,
10202,264300005,26,1,0,0,2,0,0,3,0,0,4,7,0,5,4,0,6,11,0,7,1,0,8,16,0,9,24,0,10,112,2,11,165,1,12,1,0,13,0,0,14,2,1,15,0,0,16,8,0,17,31,0,18,2,0,19,1,0,20,0,0,21,32,0,22,,,23,,
10203,264300006,26,1,0,0,2,0,0,3,5,0,4,19,0,5,1,0,6,15,0,7,0,0,8,11,1,9,51,1,10,118,2,11,133,2,12,0,0,13,0,0,14,4,0,15,0,0,16,6,0,17,38,0,18,0,0,19,0,0,20,0,0,21,23,0,22,,,23,,
10204,264300007,26,1,0,0,2,0,0,3,2,0,4,4,0,5,2,0,6,22,0,7,1,0,8,19,0,9,46,0,10,152,0,11,191,0,12,1,0,13,1,0,14,1,0,15,0,0,16,4,0,17,49,0,18,0,0,19,2,0,20,2,0,21,28,0,22,,,23,,
10205,264300008,26,1,0,0,2,0,0,3,2,0,4,6,0,5,3,0,6,21,0,7,1,0,8,7,0,9,149,0,10,126,0,11,133,0,12,1,0,13,1,0,14,3,0,15,0,0,16,3,0,17,51,0,18,0,0,19,0,0,20,0,0,21,21,0,22,,,23,,
10206,264300009,26,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,1,0,7,0,0,8,3,0,9,3,0,10,15,2,11,12,1,12,0,0,13,1,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
10207,264300010,26,1,0,0,2,0,0,3,0,0,4,1,0,5,1,0,6,4,0,7,0,0,8,3,0,9,13,0,10,25,0,11,26,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,1,0,20,1,0,21,2,0,22,,,23,,
10208,264300011,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,1,0,7,0,0,8,3,1,9,9,0,10,15,0,11,3,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,5,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
10209,264300012,26,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,6,0,7,0,0,8,1,0,9,11,0,10,23,1,11,44,0,12,0,0,13,1,0,14,0,0,15,0,0,16,1,0,17,9,0,18,1,0,19,0,0,20,0,0,21,3,0,22,,,23,,
10210,264300013,26,1,0,0,2,1,0,3,2,0,4,6,0,5,0,0,6,9,0,7,0,0,8,5,0,9,54,0,10,72,2,11,119,1,12,1,0,13,0,0,14,0,0,15,0,0,16,4,0,17,51,0,18,0,0,19,0,0,20,1,0,21,10,0,22,,,23,,
10211,264300014,26,1,0,0,2,0,0,3,0,0,4,6,0,5,0,0,6,8,0,7,1,0,8,5,0,9,28,0,10,41,2,11,109,2,12,0,0,13,0,0,14,2,0,15,0,0,16,3,0,17,32,0,18,0,0,19,0,0,20,1,0,21,4,0,22,,,23,,
10212,264300015,26,1,0,0,2,0,0,3,0,0,4,0,0,5,1,0,6,0,0,7,0,0,8,16,2,9,26,0,10,34,2,11,13,1,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10213,264300016,26,1,1,0,2,1,0,3,1,0,4,6,0,5,2,0,6,17,0,7,0,0,8,13,0,9,37,0,10,163,2,11,138,0,12,0,0,13,0,0,14,3,0,15,0,0,16,4,0,17,39,0,18,0,0,19,0,0,20,2,0,21,15,0,22,,,23,,
10214,264300017,26,1,0,0,2,3,0,3,1,0,4,13,0,5,0,0,6,4,0,7,0,0,8,0,0,9,31,0,10,80,0,11,71,0,12,1,0,13,0,0,14,0,0,15,0,0,16,1,0,17,38,0,18,0,0,19,1,0,20,2,0,21,6,0,22,,,23,,
10215,264300018,26,1,0,1,2,0,0,3,0,0,4,60,0,5,2,0,6,7,1,7,0,2,8,4,0,9,26,1,10,103,4,11,101,2,12,1,0,13,0,0,14,2,0,15,0,0,16,4,0,17,20,0,18,1,0,19,0,0,20,0,0,21,9,0,22,,,23,,
10216,264300019,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,3,0,7,0,0,8,0,0,9,3,0,10,8,0,11,3,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10217,264300020,26,1,0,0,2,0,0,3,0,0,4,3,0,5,0,0,6,0,0,7,0,0,8,2,0,9,4,0,10,7,0,11,9,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10218,264300021,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,2,0,7,1,0,8,6,0,9,9,0,10,44,0,11,25,0,12,0,0,13,0,0,14,1,0,15,0,0,16,0,0,17,5,0,18,0,0,19,1,0,20,0,0,21,1,0,22,,,23,,
10219,264300022,26,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,0,0,7,0,0,8,2,0,9,17,0,10,15,0,11,1,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10220,264300023,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,1,0,7,1,0,8,1,0,9,20,1,10,35,0,11,33,0,12,0,0,13,0,0,14,1,0,15,0,0,16,4,0,17,11,0,18,0,0,19,0,0,20,0,0,21,3,0,22,,,23,,
10221,264300024,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,2,0,10,6,0,11,10,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10222,264300025,26,1,0,0,2,0,0,3,0,0,4,2,0,5,1,0,6,0,0,7,0,0,8,1,0,9,6,0,10,35,0,11,24,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,0,17,8,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
10223,264300026,26,1,1,0,2,0,0,3,0,0,4,1,0,5,0,0,6,5,0,7,0,0,8,2,0,9,20,0,10,50,0,11,29,0,12,0,0,13,0,0,14,1,0,15,0,0,16,2,0,17,8,0,18,0,0,19,0,0,20,0,0,21,7,0,22,,,23,,
10224,264300027,26,1,0,0,2,1,0,3,1,0,4,11,0,5,1,0,6,15,0,7,1,0,8,5,0,9,89,0,10,142,0,11,180,0,12,4,0,13,1,0,14,2,0,15,0,0,16,1,0,17,32,0,18,0,0,19,1,0,20,0,0,21,15,0,22,,,23,,
10225,264300028,26,1,0,0,2,0,0,3,0,0,4,6,0,5,1,0,6,18,0,7,0,0,8,11,0,9,65,0,10,116,0,11,158,0,12,0,0,13,0,0,14,5,0,15,0,0,16,4,0,17,35,0,18,0,0,19,0,0,20,0,0,21,21,0,22,,,23,,
10226,264300029,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,3,0,9,14,0,10,6,0,11,5,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
10227,264300030,26,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,5,0,9,7,0,10,16,0,11,30,0,12,1,0,13,0,0,14,1,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,1,0,21,1,0,22,,,23,,
10228,264300031,26,1,1,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,1,0,9,6,0,10,16,0,11,12,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
